Step;  Passed RM Count;  Passed RM Percentage;  Avg. Passed OM Count;  1 OM Count;  1 OM Percentage;  2 OM Count;  2 OM Percentage;  3 OM Count;  3 OM Percentage;  4 OM Count;  4 OM Percentage;  5 OM Count;  5 OM Percentage;  6 OM Count;  6 OM Percentage;  7 OM Count;  7 OM Percentage;  8 OM Count;  8 OM Percentage;  9 OM Count;  9 OM Percentage;  10 OM Count;  10 OM Percentage;  11 OM Count;  11 OM Percentage;  12 OM Count;  12 OM Percentage;  13 OM Count;  13 OM Percentage;  14 OM Count;  14 OM Percentage;  15 OM Count;  15 OM Percentage;  16 OM Count;  16 OM Percentage;  17 OM Count;  17 OM Percentage;  18 OM Count;  18 OM Percentage;  19 OM Count;  19 OM Percentage;  20 OM Count;  20 OM Percentage
1275;  662;  85.751295;  3.983161;  105;  13.601036;  81;  10.492228;  97;  12.564767;  89;  11.528497;  72;  9.326425;  59;  7.642487;  29;  3.756477;  39;  5.051813;  35;  4.533679;  27;  3.497409;  14;  1.813472;  8;  1.036269;  5;  0.647668;  0;  0.000000;  0;  0.000000;  2;  0.259067;  0;  0.000000;  0;  0.000000;  0;  0.000000;  0;  0.000000
1276;  661;  85.621762;  3.979275;  107;  13.860104;  77;  9.974093;  97;  12.564767;  87;  11.269430;  69;  8.937824;  58;  7.512953;  45;  5.829016;  39;  5.051813;  29;  3.756477;  23;  2.979275;  15;  1.943005;  7;  0.906736;  5;  0.647668;  0;  0.000000;  1;  0.129534;  2;  0.259067;  0;  0.000000;  0;  0.000000;  0;  0.000000;  0;  0.000000
1277;  652;  84.455959;  4.009067;  84;  10.880829;  92;  11.917098;  84;  10.880829;  91;  11.787565;  76;  9.844560;  57;  7.383420;  50;  6.476684;  36;  4.663212;  29;  3.756477;  23;  2.979275;  14;  1.813472;  8;  1.036269;  5;  0.647668;  2;  0.259067;  0;  0.000000;  0;  0.000000;  1;  0.129534;  0;  0.000000;  0;  0.000000;  0;  0.000000
1278;  660;  85.492228;  3.975389;  104;  13.471503;  80;  10.362694;  100;  12.953368;  77;  9.974093;  69;  8.937824;  61;  7.901554;  53;  6.865285;  37;  4.792746;  27;  3.497409;  20;  2.590674;  17;  2.202073;  10;  1.295337;  3;  0.388601;  1;  0.129534;  0;  0.000000;  1;  0.129534;  0;  0.000000;  0;  0.000000;  0;  0.000000;  0;  0.000000
1279;  650;  84.196891;  4.003886;  91;  11.787565;  81;  10.492228;  95;  12.305699;  86;  11.139896;  71;  9.196891;  57;  7.383420;  46;  5.958549;  35;  4.533679;  36;  4.663212;  25;  3.238342;  11;  1.424870;  6;  0.777202;  4;  0.518135;  2;  0.259067;  2;  0.259067;  1;  0.129534;  1;  0.129534;  0;  0.000000;  0;  0.000000;  0;  0.000000
1280;  659;  85.362694;  3.994819;  100;  12.953368;  81;  10.492228;  100;  12.953368;  89;  11.528497;  55;  7.124352;  66;  8.549223;  46;  5.958549;  40;  5.181347;  33;  4.274611;  18;  2.331606;  15;  1.943005;  4;  0.518135;  9;  1.165803;  0;  0.000000;  2;  0.259067;  1;  0.129534;  0;  0.000000;  0;  0.000000;  0;  0.000000;  0;  0.000000
1281;  658;  85.233161;  4.020725;  106;  13.730570;  82;  10.621762;  83;  10.751295;  85;  11.010363;  72;  9.326425;  60;  7.772021;  47;  6.088083;  40;  5.181347;  25;  3.238342;  26;  3.367876;  14;  1.813472;  8;  1.036269;  5;  0.647668;  2;  0.259067;  1;  0.129534;  1;  0.129534;  1;  0.129534;  0;  0.000000;  0;  0.000000;  0;  0.000000
1282;  657;  85.103627;  4.033679;  102;  13.212435;  86;  11.139896;  87;  11.269430;  81;  10.492228;  68;  8.808290;  55;  7.124352;  52;  6.735751;  43;  5.569948;  25;  3.238342;  19;  2.461140;  19;  2.461140;  10;  1.295337;  8;  1.036269;  1;  0.129534;  1;  0.129534;  0;  0.000000;  0;  0.000000;  0;  0.000000;  0;  0.000000;  0;  0.000000
1283;  659;  85.362694;  4.071244;  104;  13.471503;  71;  9.196891;  88;  11.398964;  89;  11.528497;  69;  8.937824;  61;  7.901554;  50;  6.476684;  43;  5.569948;  28;  3.626943;  27;  3.497409;  13;  1.683938;  9;  1.165803;  2;  0.259067;  2;  0.259067;  3;  0.388601;  0;  0.000000;  0;  0.000000;  0;  0.000000;  0;  0.000000;  0;  0.000000
1284;  656;  84.974093;  4.034974;  100;  12.953368;  77;  9.974093;  94;  12.176166;  74;  9.585492;  70;  9.067358;  71;  9.196891;  55;  7.124352;  37;  4.792746;  26;  3.367876;  19;  2.461140;  12;  1.554404;  11;  1.424870;  5;  0.647668;  2;  0.259067;  3;  0.388601;  0;  0.000000;  0;  0.000000;  0;  0.000000;  0;  0.000000;  0;  0.000000
1285;  647;  83.808290;  4.034974;  93;  12.046632;  67;  8.678756;  97;  12.564767;  80;  10.362694;  71;  9.196891;  62;  8.031088;  58;  7.512953;  38;  4.922280;  30;  3.886010;  23;  2.979275;  11;  1.424870;  7;  0.906736;  6;  0.777202;  3;  0.388601;  1;  0.129534;  0;  0.000000;  0;  0.000000;  0;  0.000000;  0;  0.000000;  0;  0.000000
1286;  658;  85.233161;  4.056995;  102;  13.212435;  71;  9.196891;  97;  12.564767;  79;  10.233161;  77;  9.974093;  52;  6.735751;  57;  7.383420;  37;  4.792746;  31;  4.015544;  23;  2.979275;  17;  2.202073;  9;  1.165803;  3;  0.388601;  0;  0.000000;  2;  0.259067;  1;  0.129534;  0;  0.000000;  0;  0.000000;  0;  0.000000;  0;  0.000000
1287;  655;  84.844560;  4.006477;  95;  12.305699;  88;  11.398964;  89;  11.528497;  77;  9.974093;  64;  8.290155;  78;  10.103627;  44;  5.699482;  36;  4.663212;  35;  4.533679;  26;  3.367876;  7;  0.906736;  6;  0.777202;  4;  0.518135;  3;  0.388601;  3;  0.388601;  0;  0.000000;  0;  0.000000;  0;  0.000000;  0;  0.000000;  0;  0.000000
1288;  652;  84.455959;  4.007772;  99;  12.823834;  77;  9.974093;  90;  11.658031;  79;  10.233161;  69;  8.937824;  77;  9.974093;  45;  5.829016;  32;  4.145078;  29;  3.756477;  23;  2.979275;  13;  1.683938;  10;  1.295337;  4;  0.518135;  4;  0.518135;  1;  0.129534;  0;  0.000000;  0;  0.000000;  0;  0.000000;  0;  0.000000;  0;  0.000000
1289;  650;  84.196891;  4.044041;  87;  11.269430;  80;  10.362694;  91;  11.787565;  95;  12.305699;  60;  7.772021;  65;  8.419689;  47;  6.088083;  38;  4.922280;  33;  4.274611;  23;  2.979275;  15;  1.943005;  8;  1.036269;  3;  0.388601;  3;  0.388601;  2;  0.259067;  0;  0.000000;  0;  0.000000;  0;  0.000000;  0;  0.000000;  0;  0.000000
1290;  649;  84.067358;  4.042746;  82;  10.621762;  91;  11.787565;  89;  11.528497;  78;  10.103627;  70;  9.067358;  65;  8.419689;  50;  6.476684;  38;  4.922280;  31;  4.015544;  25;  3.238342;  17;  2.202073;  6;  0.777202;  4;  0.518135;  2;  0.259067;  0;  0.000000;  1;  0.129534;  0;  0.000000;  0;  0.000000;  0;  0.000000;  0;  0.000000
1291;  658;  85.233161;  4.063472;  104;  13.471503;  62;  8.031088;  108;  13.989637;  74;  9.585492;  70;  9.067358;  71;  9.196891;  39;  5.051813;  49;  6.347150;  25;  3.238342;  25;  3.238342;  14;  1.813472;  7;  0.906736;  5;  0.647668;  5;  0.647668;  0;  0.000000;  0;  0.000000;  0;  0.000000;  0;  0.000000;  0;  0.000000;  0;  0.000000
1292;  654;  84.715026;  4.041451;  100;  12.953368;  73;  9.455959;  83;  10.751295;  88;  11.398964;  74;  9.585492;  67;  8.678756;  45;  5.829016;  44;  5.699482;  23;  2.979275;  26;  3.367876;  15;  1.943005;  11;  1.424870;  3;  0.388601;  0;  0.000000;  1;  0.129534;  1;  0.129534;  0;  0.000000;  0;  0.000000;  0;  0.000000;  0;  0.000000
1293;  652;  84.455959;  4.015544;  89;  11.528497;  93;  12.046632;  86;  11.139896;  81;  10.492228;  71;  9.196891;  60;  7.772021;  47;  6.088083;  37;  4.792746;  38;  4.922280;  15;  1.943005;  20;  2.590674;  8;  1.036269;  4;  0.518135;  2;  0.259067;  1;  0.129534;  0;  0.000000;  0;  0.000000;  0;  0.000000;  0;  0.000000;  0;  0.000000
1294;  650;  84.196891;  4.007772;  100;  12.953368;  75;  9.715026;  78;  10.103627;  96;  12.435233;  77;  9.974093;  63;  8.160622;  36;  4.663212;  33;  4.274611;  30;  3.886010;  34;  4.404145;  16;  2.072539;  4;  0.518135;  3;  0.388601;  2;  0.259067;  2;  0.259067;  1;  0.129534;  0;  0.000000;  0;  0.000000;  0;  0.000000;  0;  0.000000
1295;  658;  85.233161;  4.055699;  102;  13.212435;  69;  8.937824;  89;  11.528497;  88;  11.398964;  77;  9.974093;  67;  8.678756;  39;  5.051813;  46;  5.958549;  25;  3.238342;  24;  3.108808;  18;  2.331606;  7;  0.906736;  3;  0.388601;  3;  0.388601;  0;  0.000000;  1;  0.129534;  0;  0.000000;  0;  0.000000;  0;  0.000000;  0;  0.000000
1296;  655;  84.844560;  4.016839;  96;  12.435233;  80;  10.362694;  92;  11.917098;  82;  10.621762;  81;  10.492228;  58;  7.512953;  44;  5.699482;  41;  5.310881;  23;  2.979275;  26;  3.367876;  14;  1.813472;  8;  1.036269;  7;  0.906736;  2;  0.259067;  0;  0.000000;  1;  0.129534;  0;  0.000000;  0;  0.000000;  0;  0.000000;  0;  0.000000
1297;  658;  85.233161;  4.019430;  99;  12.823834;  84;  10.880829;  91;  11.787565;  82;  10.621762;  78;  10.103627;  58;  7.512953;  37;  4.792746;  38;  4.922280;  37;  4.792746;  22;  2.849741;  16;  2.072539;  6;  0.777202;  7;  0.906736;  3;  0.388601;  0;  0.000000;  0;  0.000000;  0;  0.000000;  0;  0.000000;  0;  0.000000;  0;  0.000000
1298;  655;  84.844560;  4.055699;  96;  12.435233;  75;  9.715026;  94;  12.176166;  83;  10.751295;  79;  10.233161;  63;  8.160622;  35;  4.533679;  40;  5.181347;  35;  4.533679;  21;  2.720207;  17;  2.202073;  6;  0.777202;  7;  0.906736;  3;  0.388601;  0;  0.000000;  1;  0.129534;  0;  0.000000;  0;  0.000000;  0;  0.000000;  0;  0.000000
1299;  656;  84.974093;  4.077720;  103;  13.341969;  78;  10.103627;  70;  9.067358;  98;  12.694301;  69;  8.937824;  69;  8.937824;  37;  4.792746;  36;  4.663212;  39;  5.051813;  29;  3.756477;  11;  1.424870;  9;  1.165803;  4;  0.518135;  1;  0.129534;  3;  0.388601;  0;  0.000000;  0;  0.000000;  0;  0.000000;  0;  0.000000;  0;  0.000000
1300;  655;  84.844560;  4.060881;  99;  12.823834;  81;  10.492228;  89;  11.528497;  82;  10.621762;  70;  9.067358;  62;  8.031088;  45;  5.829016;  27;  3.497409;  45;  5.829016;  19;  2.461140;  19;  2.461140;  8;  1.036269;  4;  0.518135;  3;  0.388601;  0;  0.000000;  2;  0.259067;  0;  0.000000;  0;  0.000000;  0;  0.000000;  0;  0.000000
1301;  657;  85.103627;  4.037565;  101;  13.082902;  87;  11.269430;  77;  9.974093;  94;  12.176166;  62;  8.031088;  57;  7.383420;  48;  6.217617;  52;  6.735751;  27;  3.497409;  19;  2.461140;  16;  2.072539;  8;  1.036269;  5;  0.647668;  0;  0.000000;  3;  0.388601;  1;  0.129534;  0;  0.000000;  0;  0.000000;  0;  0.000000;  0;  0.000000
1302;  658;  85.233161;  4.075130;  106;  13.730570;  80;  10.362694;  73;  9.455959;  92;  11.917098;  80;  10.362694;  55;  7.124352;  39;  5.051813;  40;  5.181347;  34;  4.404145;  20;  2.590674;  18;  2.331606;  12;  1.554404;  6;  0.777202;  1;  0.129534;  2;  0.259067;  0;  0.000000;  0;  0.000000;  0;  0.000000;  0;  0.000000;  0;  0.000000
1303;  654;  84.715026;  4.007772;  102;  13.212435;  76;  9.844560;  82;  10.621762;  98;  12.694301;  82;  10.621762;  44;  5.699482;  45;  5.829016;  42;  5.440415;  23;  2.979275;  28;  3.626943;  9;  1.165803;  14;  1.813472;  6;  0.777202;  0;  0.000000;  3;  0.388601;  0;  0.000000;  0;  0.000000;  0;  0.000000;  0;  0.000000;  0;  0.000000
1304;  654;  84.715026;  4.027202;  101;  13.082902;  78;  10.103627;  82;  10.621762;  83;  10.751295;  79;  10.233161;  76;  9.844560;  28;  3.626943;  36;  4.663212;  41;  5.310881;  20;  2.590674;  9;  1.165803;  12;  1.554404;  2;  0.259067;  4;  0.518135;  3;  0.388601;  0;  0.000000;  0;  0.000000;  0;  0.000000;  0;  0.000000;  0;  0.000000
1305;  654;  84.715026;  4.022021;  103;  13.341969;  76;  9.844560;  84;  10.880829;  87;  11.269430;  74;  9.585492;  59;  7.642487;  46;  5.958549;  34;  4.404145;  36;  4.663212;  28;  3.626943;  10;  1.295337;  7;  0.906736;  6;  0.777202;  4;  0.518135;  0;  0.000000;  0;  0.000000;  0;  0.000000;  0;  0.000000;  0;  0.000000;  0;  0.000000
1306;  651;  84.326425;  4.062176;  96;  12.435233;  77;  9.974093;  83;  10.751295;  83;  10.751295;  74;  9.585492;  72;  9.326425;  35;  4.533679;  47;  6.088083;  25;  3.238342;  22;  2.849741;  21;  2.720207;  8;  1.036269;  5;  0.647668;  0;  0.000000;  3;  0.388601;  0;  0.000000;  0;  0.000000;  0;  0.000000;  0;  0.000000;  0;  0.000000
1307;  655;  84.844560;  4.049223;  103;  13.341969;  80;  10.362694;  75;  9.715026;  87;  11.269430;  81;  10.492228;  57;  7.383420;  43;  5.569948;  37;  4.792746;  39;  5.051813;  19;  2.461140;  16;  2.072539;  12;  1.554404;  3;  0.388601;  0;  0.000000;  2;  0.259067;  1;  0.129534;  0;  0.000000;  0;  0.000000;  0;  0.000000;  0;  0.000000
1308;  651;  84.326425;  4.041451;  94;  12.176166;  81;  10.492228;  89;  11.528497;  80;  10.362694;  70;  9.067358;  70;  9.067358;  36;  4.663212;  40;  5.181347;  36;  4.663212;  23;  2.979275;  17;  2.202073;  7;  0.906736;  3;  0.388601;  4;  0.518135;  1;  0.129534;  0;  0.000000;  0;  0.000000;  0;  0.000000;  0;  0.000000;  0;  0.000000
1309;  651;  84.326425;  4.069948;  91;  11.787565;  73;  9.455959;  89;  11.528497;  98;  12.694301;  71;  9.196891;  62;  8.031088;  40;  5.181347;  30;  3.886010;  36;  4.663212;  28;  3.626943;  17;  2.202073;  7;  0.906736;  4;  0.518135;  3;  0.388601;  2;  0.259067;  0;  0.000000;  0;  0.000000;  0;  0.000000;  0;  0.000000;  0;  0.000000
1310;  653;  84.585492;  4.076425;  90;  11.658031;  87;  11.269430;  83;  10.751295;  81;  10.492228;  72;  9.326425;  65;  8.419689;  47;  6.088083;  41;  5.310881;  32;  4.145078;  24;  3.108808;  15;  1.943005;  5;  0.647668;  5;  0.647668;  5;  0.647668;  1;  0.129534;  0;  0.000000;  0;  0.000000;  0;  0.000000;  0;  0.000000;  0;  0.000000
1311;  652;  84.455959;  4.049223;  84;  10.880829;  92;  11.917098;  89;  11.528497;  87;  11.269430;  75;  9.715026;  48;  6.217617;  48;  6.217617;  41;  5.310881;  32;  4.145078;  22;  2.849741;  16;  2.072539;  9;  1.165803;  5;  0.647668;  2;  0.259067;  1;  0.129534;  1;  0.129534;  0;  0.000000;  0;  0.000000;  0;  0.000000;  0;  0.000000
1312;  648;  83.937824;  4.001295;  96;  12.435233;  89;  11.528497;  68;  8.808290;  103;  13.341969;  57;  7.383420;  63;  8.160622;  49;  6.347150;  36;  4.663212;  38;  4.922280;  14;  1.813472;  16;  2.072539;  7;  0.906736;  7;  0.906736;  3;  0.388601;  2;  0.259067;  0;  0.000000;  0;  0.000000;  0;  0.000000;  0;  0.000000;  0;  0.000000
1313;  650;  84.196891;  4.033679;  92;  11.917098;  79;  10.233161;  78;  10.103627;  87;  11.269430;  81;  10.492228;  67;  8.678756;  52;  6.735751;  33;  4.274611;  25;  3.238342;  24;  3.108808;  14;  1.813472;  12;  1.554404;  2;  0.259067;  2;  0.259067;  2;  0.259067;  0;  0.000000;  0;  0.000000;  0;  0.000000;  0;  0.000000;  0;  0.000000
1314;  649;  84.067358;  4.018135;  98;  12.694301;  79;  10.233161;  80;  10.362694;  85;  11.010363;  78;  10.103627;  60;  7.772021;  39;  5.051813;  47;  6.088083;  24;  3.108808;  20;  2.590674;  25;  3.238342;  10;  1.295337;  2;  0.259067;  0;  0.000000;  2;  0.259067;  0;  0.000000;  0;  0.000000;  0;  0.000000;  0;  0.000000;  0;  0.000000
1315;  658;  85.233161;  4.046632;  98;  12.694301;  81;  10.492228;  86;  11.139896;  80;  10.362694;  82;  10.621762;  68;  8.808290;  41;  5.310881;  35;  4.533679;  36;  4.663212;  25;  3.238342;  7;  0.906736;  8;  1.036269;  5;  0.647668;  1;  0.129534;  5;  0.647668;  0;  0.000000;  0;  0.000000;  0;  0.000000;  0;  0.000000;  0;  0.000000
1316;  647;  83.808290;  4.019430;  97;  12.564767;  76;  9.844560;  78;  10.103627;  88;  11.398964;  70;  9.067358;  74;  9.585492;  41;  5.310881;  39;  5.051813;  31;  4.015544;  19;  2.461140;  15;  1.943005;  11;  1.424870;  4;  0.518135;  3;  0.388601;  1;  0.129534;  0;  0.000000;  0;  0.000000;  0;  0.000000;  0;  0.000000;  0;  0.000000
1317;  653;  84.585492;  4.027202;  99;  12.823834;  76;  9.844560;  86;  11.139896;  84;  10.880829;  75;  9.715026;  67;  8.678756;  43;  5.569948;  42;  5.440415;  25;  3.238342;  27;  3.497409;  11;  1.424870;  11;  1.424870;  2;  0.259067;  2;  0.259067;  1;  0.129534;  1;  0.129534;  1;  0.129534;  0;  0.000000;  0;  0.000000;  0;  0.000000
1318;  651;  84.326425;  4.058290;  99;  12.823834;  72;  9.326425;  93;  12.046632;  74;  9.585492;  72;  9.326425;  75;  9.715026;  44;  5.699482;  34;  4.404145;  28;  3.626943;  24;  3.108808;  14;  1.813472;  15;  1.943005;  3;  0.388601;  1;  0.129534;  2;  0.259067;  1;  0.129534;  0;  0.000000;  0;  0.000000;  0;  0.000000;  0;  0.000000
1319;  653;  84.585492;  4.058290;  89;  11.528497;  82;  10.621762;  92;  11.917098;  100;  12.953368;  54;  6.994819;  65;  8.419689;  49;  6.347150;  36;  4.663212;  30;  3.886010;  16;  2.072539;  14;  1.813472;  16;  2.072539;  7;  0.906736;  1;  0.129534;  1;  0.129534;  0;  0.000000;  1;  0.129534;  0;  0.000000;  0;  0.000000;  0;  0.000000
1320;  650;  84.196891;  4.014249;  95;  12.305699;  82;  10.621762;  87;  11.269430;  82;  10.621762;  67;  8.678756;  67;  8.678756;  49;  6.347150;  31;  4.015544;  35;  4.533679;  22;  2.849741;  19;  2.461140;  10;  1.295337;  0;  0.000000;  3;  0.388601;  0;  0.000000;  0;  0.000000;  1;  0.129534;  0;  0.000000;  0;  0.000000;  0;  0.000000
1321;  648;  83.937824;  3.990933;  94;  12.176166;  78;  10.103627;  89;  11.528497;  87;  11.269430;  71;  9.196891;  59;  7.642487;  49;  6.347150;  36;  4.663212;  28;  3.626943;  26;  3.367876;  17;  2.202073;  10;  1.295337;  1;  0.129534;  1;  0.129534;  2;  0.259067;  0;  0.000000;  0;  0.000000;  0;  0.000000;  0;  0.000000;  0;  0.000000
1322;  649;  84.067358;  3.988342;  89;  11.528497;  87;  11.269430;  91;  11.787565;  76;  9.844560;  72;  9.326425;  64;  8.290155;  57;  7.383420;  39;  5.051813;  21;  2.720207;  21;  2.720207;  15;  1.943005;  9;  1.165803;  3;  0.388601;  3;  0.388601;  1;  0.129534;  1;  0.129534;  0;  0.000000;  0;  0.000000;  0;  0.000000;  0;  0.000000
1323;  654;  84.715026;  3.976684;  99;  12.823834;  80;  10.362694;  95;  12.305699;  87;  11.269430;  74;  9.585492;  64;  8.290155;  35;  4.533679;  31;  4.015544;  28;  3.626943;  26;  3.367876;  17;  2.202073;  9;  1.165803;  6;  0.777202;  0;  0.000000;  2;  0.259067;  1;  0.129534;  0;  0.000000;  0;  0.000000;  0;  0.000000;  0;  0.000000
1324;  654;  84.715026;  4.023316;  95;  12.305699;  79;  10.233161;  90;  11.658031;  91;  11.787565;  69;  8.937824;  63;  8.160622;  47;  6.088083;  39;  5.051813;  27;  3.497409;  19;  2.461140;  19;  2.461140;  6;  0.777202;  5;  0.647668;  1;  0.129534;  2;  0.259067;  2;  0.259067;  0;  0.000000;  0;  0.000000;  0;  0.000000;  0;  0.000000
1325;  650;  84.196891;  3.993523;  91;  11.787565;  81;  10.492228;  86;  11.139896;  99;  12.823834;  62;  8.031088;  62;  8.031088;  47;  6.088083;  43;  5.569948;  30;  3.886010;  20;  2.590674;  13;  1.683938;  10;  1.295337;  2;  0.259067;  1;  0.129534;  1;  0.129534;  1;  0.129534;  1;  0.129534;  0;  0.000000;  0;  0.000000;  0;  0.000000
1326;  656;  84.974093;  4.055699;  97;  12.564767;  79;  10.233161;  100;  12.953368;  79;  10.233161;  59;  7.642487;  70;  9.067358;  43;  5.569948;  37;  4.792746;  31;  4.015544;  29;  3.756477;  19;  2.461140;  5;  0.647668;  5;  0.647668;  2;  0.259067;  0;  0.000000;  0;  0.000000;  1;  0.129534;  0;  0.000000;  0;  0.000000;  0;  0.000000
1327;  651;  84.326425;  3.998705;  89;  11.528497;  88;  11.398964;  83;  10.751295;  79;  10.233161;  77;  9.974093;  74;  9.585492;  46;  5.958549;  35;  4.533679;  30;  3.886010;  19;  2.461140;  15;  1.943005;  11;  1.424870;  2;  0.259067;  2;  0.259067;  1;  0.129534;  0;  0.000000;  0;  0.000000;  0;  0.000000;  0;  0.000000;  0;  0.000000
1328;  658;  85.233161;  4.011658;  96;  12.435233;  80;  10.362694;  105;  13.601036;  81;  10.492228;  69;  8.937824;  51;  6.606218;  53;  6.865285;  37;  4.792746;  32;  4.145078;  28;  3.626943;  13;  1.683938;  3;  0.388601;  5;  0.647668;  3;  0.388601;  2;  0.259067;  0;  0.000000;  0;  0.000000;  0;  0.000000;  0;  0.000000;  0;  0.000000
1329;  657;  85.103627;  4.003886;  93;  12.046632;  89;  11.528497;  90;  11.658031;  82;  10.621762;  73;  9.455959;  61;  7.901554;  49;  6.347150;  40;  5.181347;  30;  3.886010;  20;  2.590674;  14;  1.813472;  8;  1.036269;  4;  0.518135;  4;  0.518135;  0;  0.000000;  0;  0.000000;  0;  0.000000;  0;  0.000000;  0;  0.000000;  0;  0.000000
1330;  655;  84.844560;  4.012953;  93;  12.046632;  90;  11.658031;  76;  9.844560;  90;  11.658031;  82;  10.621762;  56;  7.253886;  43;  5.569948;  41;  5.310881;  34;  4.404145;  20;  2.590674;  16;  2.072539;  7;  0.906736;  5;  0.647668;  1;  0.129534;  0;  0.000000;  0;  0.000000;  1;  0.129534;  0;  0.000000;  0;  0.000000;  0;  0.000000
1331;  662;  85.751295;  4.020725;  100;  12.953368;  88;  11.398964;  87;  11.269430;  83;  10.751295;  72;  9.326425;  68;  8.808290;  50;  6.476684;  37;  4.792746;  26;  3.367876;  17;  2.202073;  10;  1.295337;  12;  1.554404;  6;  0.777202;  5;  0.647668;  1;  0.129534;  0;  0.000000;  0;  0.000000;  0;  0.000000;  0;  0.000000;  0;  0.000000
1332;  662;  85.751295;  4.034974;  93;  12.046632;  95;  12.305699;  92;  11.917098;  78;  10.103627;  72;  9.326425;  57;  7.383420;  53;  6.865285;  41;  5.310881;  31;  4.015544;  19;  2.461140;  10;  1.295337;  14;  1.813472;  3;  0.388601;  3;  0.388601;  1;  0.129534;  0;  0.000000;  0;  0.000000;  0;  0.000000;  0;  0.000000;  0;  0.000000
1333;  656;  84.974093;  4.005181;  95;  12.305699;  81;  10.492228;  95;  12.305699;  87;  11.269430;  67;  8.678756;  48;  6.217617;  60;  7.772021;  47;  6.088083;  27;  3.497409;  26;  3.367876;  7;  0.906736;  9;  1.165803;  4;  0.518135;  2;  0.259067;  1;  0.129534;  0;  0.000000;  0;  0.000000;  0;  0.000000;  0;  0.000000;  0;  0.000000
1334;  660;  85.492228;  4.051813;  94;  12.176166;  89;  11.528497;  97;  12.564767;  72;  9.326425;  78;  10.103627;  53;  6.865285;  50;  6.476684;  41;  5.310881;  31;  4.015544;  23;  2.979275;  16;  2.072539;  7;  0.906736;  4;  0.518135;  5;  0.647668;  0;  0.000000;  0;  0.000000;  0;  0.000000;  0;  0.000000;  0;  0.000000;  0;  0.000000
1335;  660;  85.492228;  4.019430;  102;  13.212435;  84;  10.880829;  90;  11.658031;  81;  10.492228;  65;  8.419689;  62;  8.031088;  47;  6.088083;  52;  6.735751;  27;  3.497409;  19;  2.461140;  21;  2.720207;  2;  0.259067;  4;  0.518135;  3;  0.388601;  1;  0.129534;  0;  0.000000;  0;  0.000000;  0;  0.000000;  0;  0.000000;  0;  0.000000
1336;  661;  85.621762;  4.036269;  95;  12.305699;  89;  11.528497;  98;  12.694301;  82;  10.621762;  55;  7.124352;  57;  7.383420;  61;  7.901554;  42;  5.440415;  32;  4.145078;  23;  2.979275;  15;  1.943005;  5;  0.647668;  2;  0.259067;  3;  0.388601;  2;  0.259067;  0;  0.000000;  0;  0.000000;  0;  0.000000;  0;  0.000000;  0;  0.000000
1337;  659;  85.362694;  4.041451;  99;  12.823834;  87;  11.269430;  87;  11.269430;  74;  9.585492;  71;  9.196891;  66;  8.549223;  58;  7.512953;  34;  4.404145;  28;  3.626943;  22;  2.849741;  17;  2.202073;  9;  1.165803;  4;  0.518135;  3;  0.388601;  0;  0.000000;  0;  0.000000;  0;  0.000000;  0;  0.000000;  0;  0.000000;  0;  0.000000
1338;  660;  85.492228;  4.055699;  97;  12.564767;  84;  10.880829;  95;  12.305699;  80;  10.362694;  65;  8.419689;  57;  7.383420;  58;  7.512953;  41;  5.310881;  30;  3.886010;  20;  2.590674;  16;  2.072539;  10;  1.295337;  6;  0.777202;  0;  0.000000;  0;  0.000000;  1;  0.129534;  0;  0.000000;  0;  0.000000;  0;  0.000000;  0;  0.000000
1339;  662;  85.751295;  4.060881;  104;  13.471503;  75;  9.715026;  96;  12.435233;  78;  10.103627;  74;  9.585492;  58;  7.512953;  51;  6.606218;  48;  6.217617;  27;  3.497409;  18;  2.331606;  12;  1.554404;  13;  1.683938;  3;  0.388601;  3;  0.388601;  2;  0.259067;  0;  0.000000;  0;  0.000000;  0;  0.000000;  0;  0.000000;  0;  0.000000
1340;  663;  85.880829;  3.996114;  99;  12.823834;  77;  9.974093;  97;  12.564767;  95;  12.305699;  61;  7.901554;  71;  9.196891;  41;  5.310881;  45;  5.829016;  32;  4.145078;  23;  2.979275;  8;  1.036269;  7;  0.906736;  5;  0.647668;  2;  0.259067;  0;  0.000000;  0;  0.000000;  0;  0.000000;  0;  0.000000;  0;  0.000000;  0;  0.000000
1341;  667;  86.398964;  4.031088;  95;  12.305699;  89;  11.528497;  91;  11.787565;  102;  13.212435;  59;  7.642487;  61;  7.901554;  49;  6.347150;  42;  5.440415;  29;  3.756477;  18;  2.331606;  16;  2.072539;  10;  1.295337;  4;  0.518135;  1;  0.129534;  1;  0.129534;  0;  0.000000;  0;  0.000000;  0;  0.000000;  0;  0.000000;  0;  0.000000
1342;  662;  85.751295;  4.073834;  91;  11.787565;  89;  11.528497;  89;  11.528497;  87;  11.269430;  63;  8.160622;  70;  9.067358;  45;  5.829016;  50;  6.476684;  23;  2.979275;  30;  3.886010;  11;  1.424870;  4;  0.518135;  6;  0.777202;  3;  0.388601;  1;  0.129534;  0;  0.000000;  0;  0.000000;  0;  0.000000;  0;  0.000000;  0;  0.000000
