Step;  Passed RM Count;  Passed RM Percentage;  Avg. Passed OM Count;  1 OM Count;  1 OM Percentage;  2 OM Count;  2 OM Percentage;  3 OM Count;  3 OM Percentage;  4 OM Count;  4 OM Percentage;  5 OM Count;  5 OM Percentage;  6 OM Count;  6 OM Percentage;  7 OM Count;  7 OM Percentage;  8 OM Count;  8 OM Percentage;  9 OM Count;  9 OM Percentage;  10 OM Count;  10 OM Percentage;  11 OM Count;  11 OM Percentage;  12 OM Count;  12 OM Percentage;  13 OM Count;  13 OM Percentage;  14 OM Count;  14 OM Percentage;  15 OM Count;  15 OM Percentage;  16 OM Count;  16 OM Percentage;  17 OM Count;  17 OM Percentage;  18 OM Count;  18 OM Percentage;  19 OM Count;  19 OM Percentage;  20 OM Count;  20 OM Percentage
998;  67;  10.894309;  0.214634;  34;  5.528455;  15;  2.439024;  10;  1.626016;  5;  0.813008;  1;  0.162602;  1;  0.162602;  1;  0.162602;  0;  0.000000;  0;  0.000000;  0;  0.000000;  0;  0.000000;  0;  0.000000;  0;  0.000000;  0;  0.000000;  0;  0.000000;  0;  0.000000;  0;  0.000000;  0;  0.000000;  0;  0.000000;  0;  0.000000
999;  74;  12.032520;  0.232520;  43;  6.991870;  18;  2.926829;  3;  0.487805;  3;  0.487805;  2;  0.325203;  2;  0.325203;  3;  0.487805;  0;  0.000000;  0;  0.000000;  0;  0.000000;  0;  0.000000;  0;  0.000000;  0;  0.000000;  0;  0.000000;  0;  0.000000;  0;  0.000000;  0;  0.000000;  0;  0.000000;  0;  0.000000;  0;  0.000000
1000;  67;  10.894309;  0.209756;  38;  6.178862;  11;  1.788618;  10;  1.626016;  4;  0.650407;  1;  0.162602;  3;  0.487805;  0;  0.000000;  0;  0.000000;  0;  0.000000;  0;  0.000000;  0;  0.000000;  0;  0.000000;  0;  0.000000;  0;  0.000000;  0;  0.000000;  0;  0.000000;  0;  0.000000;  0;  0.000000;  0;  0.000000;  0;  0.000000
1001;  68;  11.056911;  0.203252;  39;  6.341463;  14;  2.276423;  6;  0.975610;  6;  0.975610;  2;  0.325203;  1;  0.162602;  0;  0.000000;  0;  0.000000;  0;  0.000000;  0;  0.000000;  0;  0.000000;  0;  0.000000;  0;  0.000000;  0;  0.000000;  0;  0.000000;  0;  0.000000;  0;  0.000000;  0;  0.000000;  0;  0.000000;  0;  0.000000
1002;  69;  11.219512;  0.209756;  41;  6.666667;  12;  1.951220;  8;  1.300813;  4;  0.650407;  1;  0.162602;  2;  0.325203;  1;  0.162602;  0;  0.000000;  0;  0.000000;  0;  0.000000;  0;  0.000000;  0;  0.000000;  0;  0.000000;  0;  0.000000;  0;  0.000000;  0;  0.000000;  0;  0.000000;  0;  0.000000;  0;  0.000000;  0;  0.000000
1003;  62;  10.081301;  0.173984;  41;  6.666667;  9;  1.463415;  6;  0.975610;  3;  0.487805;  1;  0.162602;  1;  0.162602;  1;  0.162602;  0;  0.000000;  0;  0.000000;  0;  0.000000;  0;  0.000000;  0;  0.000000;  0;  0.000000;  0;  0.000000;  0;  0.000000;  0;  0.000000;  0;  0.000000;  0;  0.000000;  0;  0.000000;  0;  0.000000
1004;  67;  10.894309;  0.193496;  47;  7.642276;  6;  0.975610;  3;  0.487805;  7;  1.138211;  2;  0.325203;  1;  0.162602;  1;  0.162602;  0;  0.000000;  0;  0.000000;  0;  0.000000;  0;  0.000000;  0;  0.000000;  0;  0.000000;  0;  0.000000;  0;  0.000000;  0;  0.000000;  0;  0.000000;  0;  0.000000;  0;  0.000000;  0;  0.000000
1005;  67;  10.894309;  0.191870;  46;  7.479675;  5;  0.813008;  6;  0.975610;  8;  1.300813;  0;  0.000000;  2;  0.325203;  0;  0.000000;  0;  0.000000;  0;  0.000000;  0;  0.000000;  0;  0.000000;  0;  0.000000;  0;  0.000000;  0;  0.000000;  0;  0.000000;  0;  0.000000;  0;  0.000000;  0;  0.000000;  0;  0.000000;  0;  0.000000
1006;  56;  9.105691;  0.170732;  34;  5.528455;  8;  1.300813;  6;  0.975610;  4;  0.650407;  3;  0.487805;  1;  0.162602;  0;  0.000000;  0;  0.000000;  0;  0.000000;  0;  0.000000;  0;  0.000000;  0;  0.000000;  0;  0.000000;  0;  0.000000;  0;  0.000000;  0;  0.000000;  0;  0.000000;  0;  0.000000;  0;  0.000000;  0;  0.000000
1007;  68;  11.056911;  0.196748;  46;  7.479675;  8;  1.300813;  5;  0.813008;  4;  0.650407;  3;  0.487805;  1;  0.162602;  1;  0.162602;  0;  0.000000;  0;  0.000000;  0;  0.000000;  0;  0.000000;  0;  0.000000;  0;  0.000000;  0;  0.000000;  0;  0.000000;  0;  0.000000;  0;  0.000000;  0;  0.000000;  0;  0.000000;  0;  0.000000
1008;  70;  11.382114;  0.203252;  46;  7.479675;  8;  1.300813;  7;  1.138211;  6;  0.975610;  1;  0.162602;  1;  0.162602;  1;  0.162602;  0;  0.000000;  0;  0.000000;  0;  0.000000;  0;  0.000000;  0;  0.000000;  0;  0.000000;  0;  0.000000;  0;  0.000000;  0;  0.000000;  0;  0.000000;  0;  0.000000;  0;  0.000000;  0;  0.000000
1009;  65;  10.569106;  0.191870;  44;  7.154472;  6;  0.975610;  4;  0.650407;  6;  0.975610;  4;  0.650407;  1;  0.162602;  0;  0.000000;  0;  0.000000;  0;  0.000000;  0;  0.000000;  0;  0.000000;  0;  0.000000;  0;  0.000000;  0;  0.000000;  0;  0.000000;  0;  0.000000;  0;  0.000000;  0;  0.000000;  0;  0.000000;  0;  0.000000
1010;  66;  10.731707;  0.204878;  39;  6.341463;  12;  1.951220;  4;  0.650407;  7;  1.138211;  2;  0.325203;  1;  0.162602;  1;  0.162602;  0;  0.000000;  0;  0.000000;  0;  0.000000;  0;  0.000000;  0;  0.000000;  0;  0.000000;  0;  0.000000;  0;  0.000000;  0;  0.000000;  0;  0.000000;  0;  0.000000;  0;  0.000000;  0;  0.000000
1011;  70;  11.382114;  0.201626;  48;  7.804878;  8;  1.300813;  4;  0.650407;  5;  0.813008;  2;  0.325203;  3;  0.487805;  0;  0.000000;  0;  0.000000;  0;  0.000000;  0;  0.000000;  0;  0.000000;  0;  0.000000;  0;  0.000000;  0;  0.000000;  0;  0.000000;  0;  0.000000;  0;  0.000000;  0;  0.000000;  0;  0.000000;  0;  0.000000
1012;  63;  10.243902;  0.188618;  39;  6.341463;  9;  1.463415;  6;  0.975610;  5;  0.813008;  3;  0.487805;  1;  0.162602;  0;  0.000000;  0;  0.000000;  0;  0.000000;  0;  0.000000;  0;  0.000000;  0;  0.000000;  0;  0.000000;  0;  0.000000;  0;  0.000000;  0;  0.000000;  0;  0.000000;  0;  0.000000;  0;  0.000000;  0;  0.000000
1013;  64;  10.406504;  0.203252;  38;  6.178862;  9;  1.463415;  7;  1.138211;  5;  0.813008;  2;  0.325203;  3;  0.487805;  0;  0.000000;  0;  0.000000;  0;  0.000000;  0;  0.000000;  0;  0.000000;  0;  0.000000;  0;  0.000000;  0;  0.000000;  0;  0.000000;  0;  0.000000;  0;  0.000000;  0;  0.000000;  0;  0.000000;  0;  0.000000
1014;  66;  10.731707;  0.200000;  41;  6.666667;  10;  1.626016;  7;  1.138211;  2;  0.325203;  3;  0.487805;  3;  0.487805;  0;  0.000000;  0;  0.000000;  0;  0.000000;  0;  0.000000;  0;  0.000000;  0;  0.000000;  0;  0.000000;  0;  0.000000;  0;  0.000000;  0;  0.000000;  0;  0.000000;  0;  0.000000;  0;  0.000000;  0;  0.000000
1015;  63;  10.243902;  0.204878;  33;  5.365854;  13;  2.113821;  9;  1.463415;  3;  0.487805;  2;  0.325203;  3;  0.487805;  0;  0.000000;  0;  0.000000;  0;  0.000000;  0;  0.000000;  0;  0.000000;  0;  0.000000;  0;  0.000000;  0;  0.000000;  0;  0.000000;  0;  0.000000;  0;  0.000000;  0;  0.000000;  0;  0.000000;  0;  0.000000
1016;  70;  11.382114;  0.209756;  45;  7.317073;  8;  1.300813;  8;  1.300813;  4;  0.650407;  2;  0.325203;  3;  0.487805;  0;  0.000000;  0;  0.000000;  0;  0.000000;  0;  0.000000;  0;  0.000000;  0;  0.000000;  0;  0.000000;  0;  0.000000;  0;  0.000000;  0;  0.000000;  0;  0.000000;  0;  0.000000;  0;  0.000000;  0;  0.000000
1017;  66;  10.731707;  0.209756;  37;  6.016260;  12;  1.951220;  8;  1.300813;  4;  0.650407;  3;  0.487805;  1;  0.162602;  1;  0.162602;  0;  0.000000;  0;  0.000000;  0;  0.000000;  0;  0.000000;  0;  0.000000;  0;  0.000000;  0;  0.000000;  0;  0.000000;  0;  0.000000;  0;  0.000000;  0;  0.000000;  0;  0.000000;  0;  0.000000
1018;  68;  11.056911;  0.213008;  44;  7.154472;  7;  1.138211;  6;  0.975610;  6;  0.975610;  2;  0.325203;  2;  0.325203;  0;  0.000000;  0;  0.000000;  1;  0.162602;  0;  0.000000;  0;  0.000000;  0;  0.000000;  0;  0.000000;  0;  0.000000;  0;  0.000000;  0;  0.000000;  0;  0.000000;  0;  0.000000;  0;  0.000000;  0;  0.000000
1019;  74;  12.032520;  0.209756;  48;  7.804878;  13;  2.113821;  5;  0.813008;  4;  0.650407;  1;  0.162602;  2;  0.325203;  1;  0.162602;  0;  0.000000;  0;  0.000000;  0;  0.000000;  0;  0.000000;  0;  0.000000;  0;  0.000000;  0;  0.000000;  0;  0.000000;  0;  0.000000;  0;  0.000000;  0;  0.000000;  0;  0.000000;  0;  0.000000
1020;  69;  11.219512;  0.198374;  45;  7.317073;  7;  1.138211;  9;  1.463415;  5;  0.813008;  2;  0.325203;  1;  0.162602;  0;  0.000000;  0;  0.000000;  0;  0.000000;  0;  0.000000;  0;  0.000000;  0;  0.000000;  0;  0.000000;  0;  0.000000;  0;  0.000000;  0;  0.000000;  0;  0.000000;  0;  0.000000;  0;  0.000000;  0;  0.000000
1021;  62;  10.081301;  0.193496;  39;  6.341463;  7;  1.138211;  7;  1.138211;  4;  0.650407;  3;  0.487805;  0;  0.000000;  2;  0.325203;  0;  0.000000;  0;  0.000000;  0;  0.000000;  0;  0.000000;  0;  0.000000;  0;  0.000000;  0;  0.000000;  0;  0.000000;  0;  0.000000;  0;  0.000000;  0;  0.000000;  0;  0.000000;  0;  0.000000
1022;  74;  12.032520;  0.188618;  55;  8.943089;  6;  0.975610;  6;  0.975610;  5;  0.813008;  1;  0.162602;  1;  0.162602;  0;  0.000000;  0;  0.000000;  0;  0.000000;  0;  0.000000;  0;  0.000000;  0;  0.000000;  0;  0.000000;  0;  0.000000;  0;  0.000000;  0;  0.000000;  0;  0.000000;  0;  0.000000;  0;  0.000000;  0;  0.000000
1023;  69;  11.219512;  0.183740;  46;  7.479675;  11;  1.788618;  4;  0.650407;  7;  1.138211;  1;  0.162602;  0;  0.000000;  0;  0.000000;  0;  0.000000;  0;  0.000000;  0;  0.000000;  0;  0.000000;  0;  0.000000;  0;  0.000000;  0;  0.000000;  0;  0.000000;  0;  0.000000;  0;  0.000000;  0;  0.000000;  0;  0.000000;  0;  0.000000
1024;  62;  10.081301;  0.175610;  37;  6.016260;  14;  2.276423;  6;  0.975610;  1;  0.162602;  3;  0.487805;  1;  0.162602;  0;  0.000000;  0;  0.000000;  0;  0.000000;  0;  0.000000;  0;  0.000000;  0;  0.000000;  0;  0.000000;  0;  0.000000;  0;  0.000000;  0;  0.000000;  0;  0.000000;  0;  0.000000;  0;  0.000000;  0;  0.000000
1025;  52;  8.455285;  0.159350;  31;  5.040650;  12;  1.951220;  5;  0.813008;  0;  0.000000;  0;  0.000000;  1;  0.162602;  2;  0.325203;  1;  0.162602;  0;  0.000000;  0;  0.000000;  0;  0.000000;  0;  0.000000;  0;  0.000000;  0;  0.000000;  0;  0.000000;  0;  0.000000;  0;  0.000000;  0;  0.000000;  0;  0.000000;  0;  0.000000
1026;  54;  8.780488;  0.164228;  32;  5.203252;  12;  1.951220;  3;  0.487805;  2;  0.325203;  2;  0.325203;  3;  0.487805;  0;  0.000000;  0;  0.000000;  0;  0.000000;  0;  0.000000;  0;  0.000000;  0;  0.000000;  0;  0.000000;  0;  0.000000;  0;  0.000000;  0;  0.000000;  0;  0.000000;  0;  0.000000;  0;  0.000000;  0;  0.000000
1027;  66;  10.731707;  0.182114;  46;  7.479675;  9;  1.463415;  3;  0.487805;  5;  0.813008;  0;  0.000000;  2;  0.325203;  1;  0.162602;  0;  0.000000;  0;  0.000000;  0;  0.000000;  0;  0.000000;  0;  0.000000;  0;  0.000000;  0;  0.000000;  0;  0.000000;  0;  0.000000;  0;  0.000000;  0;  0.000000;  0;  0.000000;  0;  0.000000
1028;  59;  9.593496;  0.178862;  34;  5.528455;  11;  1.788618;  9;  1.463415;  2;  0.325203;  0;  0.000000;  2;  0.325203;  1;  0.162602;  0;  0.000000;  0;  0.000000;  0;  0.000000;  0;  0.000000;  0;  0.000000;  0;  0.000000;  0;  0.000000;  0;  0.000000;  0;  0.000000;  0;  0.000000;  0;  0.000000;  0;  0.000000;  0;  0.000000
1029;  61;  9.918699;  0.164228;  37;  6.016260;  15;  2.439024;  5;  0.813008;  1;  0.162602;  3;  0.487805;  0;  0.000000;  0;  0.000000;  0;  0.000000;  0;  0.000000;  0;  0.000000;  0;  0.000000;  0;  0.000000;  0;  0.000000;  0;  0.000000;  0;  0.000000;  0;  0.000000;  0;  0.000000;  0;  0.000000;  0;  0.000000;  0;  0.000000
1030;  58;  9.430894;  0.172358;  32;  5.203252;  14;  2.276423;  6;  0.975610;  3;  0.487805;  2;  0.325203;  1;  0.162602;  0;  0.000000;  0;  0.000000;  0;  0.000000;  0;  0.000000;  0;  0.000000;  0;  0.000000;  0;  0.000000;  0;  0.000000;  0;  0.000000;  0;  0.000000;  0;  0.000000;  0;  0.000000;  0;  0.000000;  0;  0.000000
1031;  58;  9.430894;  0.167480;  38;  6.178862;  5;  0.813008;  10;  1.626016;  2;  0.325203;  1;  0.162602;  2;  0.325203;  0;  0.000000;  0;  0.000000;  0;  0.000000;  0;  0.000000;  0;  0.000000;  0;  0.000000;  0;  0.000000;  0;  0.000000;  0;  0.000000;  0;  0.000000;  0;  0.000000;  0;  0.000000;  0;  0.000000;  0;  0.000000
1032;  59;  9.593496;  0.172358;  37;  6.016260;  9;  1.463415;  8;  1.300813;  2;  0.325203;  1;  0.162602;  0;  0.000000;  2;  0.325203;  0;  0.000000;  0;  0.000000;  0;  0.000000;  0;  0.000000;  0;  0.000000;  0;  0.000000;  0;  0.000000;  0;  0.000000;  0;  0.000000;  0;  0.000000;  0;  0.000000;  0;  0.000000;  0;  0.000000
1033;  60;  9.756098;  0.162602;  39;  6.341463;  11;  1.788618;  5;  0.813008;  2;  0.325203;  2;  0.325203;  1;  0.162602;  0;  0.000000;  0;  0.000000;  0;  0.000000;  0;  0.000000;  0;  0.000000;  0;  0.000000;  0;  0.000000;  0;  0.000000;  0;  0.000000;  0;  0.000000;  0;  0.000000;  0;  0.000000;  0;  0.000000;  0;  0.000000
1034;  64;  10.406504;  0.188618;  44;  7.154472;  6;  0.975610;  7;  1.138211;  2;  0.325203;  1;  0.162602;  2;  0.325203;  2;  0.325203;  0;  0.000000;  0;  0.000000;  0;  0.000000;  0;  0.000000;  0;  0.000000;  0;  0.000000;  0;  0.000000;  0;  0.000000;  0;  0.000000;  0;  0.000000;  0;  0.000000;  0;  0.000000;  0;  0.000000
1035;  64;  10.406504;  0.185366;  40;  6.504065;  11;  1.788618;  7;  1.138211;  2;  0.325203;  2;  0.325203;  1;  0.162602;  1;  0.162602;  0;  0.000000;  0;  0.000000;  0;  0.000000;  0;  0.000000;  0;  0.000000;  0;  0.000000;  0;  0.000000;  0;  0.000000;  0;  0.000000;  0;  0.000000;  0;  0.000000;  0;  0.000000;  0;  0.000000
1036;  71;  11.544715;  0.195122;  47;  7.642276;  12;  1.951220;  6;  0.975610;  2;  0.325203;  1;  0.162602;  3;  0.487805;  0;  0.000000;  0;  0.000000;  0;  0.000000;  0;  0.000000;  0;  0.000000;  0;  0.000000;  0;  0.000000;  0;  0.000000;  0;  0.000000;  0;  0.000000;  0;  0.000000;  0;  0.000000;  0;  0.000000;  0;  0.000000
1037;  76;  12.357724;  0.200000;  53;  8.617886;  13;  2.113821;  3;  0.487805;  3;  0.487805;  2;  0.325203;  1;  0.162602;  1;  0.162602;  0;  0.000000;  0;  0.000000;  0;  0.000000;  0;  0.000000;  0;  0.000000;  0;  0.000000;  0;  0.000000;  0;  0.000000;  0;  0.000000;  0;  0.000000;  0;  0.000000;  0;  0.000000;  0;  0.000000
1038;  62;  10.081301;  0.172358;  41;  6.666667;  9;  1.463415;  5;  0.813008;  4;  0.650407;  2;  0.325203;  1;  0.162602;  0;  0.000000;  0;  0.000000;  0;  0.000000;  0;  0.000000;  0;  0.000000;  0;  0.000000;  0;  0.000000;  0;  0.000000;  0;  0.000000;  0;  0.000000;  0;  0.000000;  0;  0.000000;  0;  0.000000;  0;  0.000000
1039;  63;  10.243902;  0.195122;  35;  5.691057;  13;  2.113821;  10;  1.626016;  1;  0.162602;  1;  0.162602;  1;  0.162602;  2;  0.325203;  0;  0.000000;  0;  0.000000;  0;  0.000000;  0;  0.000000;  0;  0.000000;  0;  0.000000;  0;  0.000000;  0;  0.000000;  0;  0.000000;  0;  0.000000;  0;  0.000000;  0;  0.000000;  0;  0.000000
1040;  57;  9.268293;  0.177236;  35;  5.691057;  9;  1.463415;  5;  0.813008;  3;  0.487805;  2;  0.325203;  2;  0.325203;  1;  0.162602;  0;  0.000000;  0;  0.000000;  0;  0.000000;  0;  0.000000;  0;  0.000000;  0;  0.000000;  0;  0.000000;  0;  0.000000;  0;  0.000000;  0;  0.000000;  0;  0.000000;  0;  0.000000;  0;  0.000000
1041;  71;  11.544715;  0.186992;  51;  8.292683;  7;  1.138211;  7;  1.138211;  2;  0.325203;  3;  0.487805;  1;  0.162602;  0;  0.000000;  0;  0.000000;  0;  0.000000;  0;  0.000000;  0;  0.000000;  0;  0.000000;  0;  0.000000;  0;  0.000000;  0;  0.000000;  0;  0.000000;  0;  0.000000;  0;  0.000000;  0;  0.000000;  0;  0.000000
1042;  66;  10.731707;  0.188618;  42;  6.829268;  13;  2.113821;  5;  0.813008;  1;  0.162602;  2;  0.325203;  2;  0.325203;  1;  0.162602;  0;  0.000000;  0;  0.000000;  0;  0.000000;  0;  0.000000;  0;  0.000000;  0;  0.000000;  0;  0.000000;  0;  0.000000;  0;  0.000000;  0;  0.000000;  0;  0.000000;  0;  0.000000;  0;  0.000000
1043;  68;  11.056911;  0.190244;  45;  7.317073;  11;  1.788618;  6;  0.975610;  1;  0.162602;  3;  0.487805;  1;  0.162602;  1;  0.162602;  0;  0.000000;  0;  0.000000;  0;  0.000000;  0;  0.000000;  0;  0.000000;  0;  0.000000;  0;  0.000000;  0;  0.000000;  0;  0.000000;  0;  0.000000;  0;  0.000000;  0;  0.000000;  0;  0.000000
1044;  66;  10.731707;  0.188618;  41;  6.666667;  14;  2.276423;  4;  0.650407;  4;  0.650407;  1;  0.162602;  0;  0.000000;  2;  0.325203;  0;  0.000000;  0;  0.000000;  0;  0.000000;  0;  0.000000;  0;  0.000000;  0;  0.000000;  0;  0.000000;  0;  0.000000;  0;  0.000000;  0;  0.000000;  0;  0.000000;  0;  0.000000;  0;  0.000000
1045;  59;  9.593496;  0.169106;  37;  6.016260;  13;  2.113821;  4;  0.650407;  2;  0.325203;  1;  0.162602;  0;  0.000000;  1;  0.162602;  0;  0.000000;  1;  0.162602;  0;  0.000000;  0;  0.000000;  0;  0.000000;  0;  0.000000;  0;  0.000000;  0;  0.000000;  0;  0.000000;  0;  0.000000;  0;  0.000000;  0;  0.000000;  0;  0.000000
1046;  63;  10.243902;  0.173984;  41;  6.666667;  11;  1.788618;  5;  0.813008;  3;  0.487805;  1;  0.162602;  2;  0.325203;  0;  0.000000;  0;  0.000000;  0;  0.000000;  0;  0.000000;  0;  0.000000;  0;  0.000000;  0;  0.000000;  0;  0.000000;  0;  0.000000;  0;  0.000000;  0;  0.000000;  0;  0.000000;  0;  0.000000;  0;  0.000000
1047;  68;  11.056911;  0.201626;  41;  6.666667;  10;  1.626016;  10;  1.626016;  5;  0.813008;  1;  0.162602;  0;  0.000000;  0;  0.000000;  1;  0.162602;  0;  0.000000;  0;  0.000000;  0;  0.000000;  0;  0.000000;  0;  0.000000;  0;  0.000000;  0;  0.000000;  0;  0.000000;  0;  0.000000;  0;  0.000000;  0;  0.000000;  0;  0.000000
1048;  65;  10.569106;  0.180488;  42;  6.829268;  12;  1.951220;  6;  0.975610;  3;  0.487805;  0;  0.000000;  0;  0.000000;  1;  0.162602;  1;  0.162602;  0;  0.000000;  0;  0.000000;  0;  0.000000;  0;  0.000000;  0;  0.000000;  0;  0.000000;  0;  0.000000;  0;  0.000000;  0;  0.000000;  0;  0.000000;  0;  0.000000;  0;  0.000000
1049;  61;  9.918699;  0.167480;  39;  6.341463;  14;  2.276423;  3;  0.487805;  1;  0.162602;  1;  0.162602;  3;  0.487805;  0;  0.000000;  0;  0.000000;  0;  0.000000;  0;  0.000000;  0;  0.000000;  0;  0.000000;  0;  0.000000;  0;  0.000000;  0;  0.000000;  0;  0.000000;  0;  0.000000;  0;  0.000000;  0;  0.000000;  0;  0.000000
1050;  67;  10.894309;  0.185366;  41;  6.666667;  17;  2.764228;  4;  0.650407;  2;  0.325203;  1;  0.162602;  1;  0.162602;  0;  0.000000;  1;  0.162602;  0;  0.000000;  0;  0.000000;  0;  0.000000;  0;  0.000000;  0;  0.000000;  0;  0.000000;  0;  0.000000;  0;  0.000000;  0;  0.000000;  0;  0.000000;  0;  0.000000;  0;  0.000000
1051;  63;  10.243902;  0.172358;  43;  6.991870;  10;  1.626016;  5;  0.813008;  0;  0.000000;  4;  0.650407;  0;  0.000000;  0;  0.000000;  1;  0.162602;  0;  0.000000;  0;  0.000000;  0;  0.000000;  0;  0.000000;  0;  0.000000;  0;  0.000000;  0;  0.000000;  0;  0.000000;  0;  0.000000;  0;  0.000000;  0;  0.000000;  0;  0.000000
1052;  66;  10.731707;  0.170732;  45;  7.317073;  14;  2.276423;  3;  0.487805;  1;  0.162602;  1;  0.162602;  0;  0.000000;  2;  0.325203;  0;  0.000000;  0;  0.000000;  0;  0.000000;  0;  0.000000;  0;  0.000000;  0;  0.000000;  0;  0.000000;  0;  0.000000;  0;  0.000000;  0;  0.000000;  0;  0.000000;  0;  0.000000;  0;  0.000000
1053;  65;  10.569106;  0.188618;  43;  6.991870;  11;  1.788618;  2;  0.325203;  3;  0.487805;  4;  0.650407;  1;  0.162602;  1;  0.162602;  0;  0.000000;  0;  0.000000;  0;  0.000000;  0;  0.000000;  0;  0.000000;  0;  0.000000;  0;  0.000000;  0;  0.000000;  0;  0.000000;  0;  0.000000;  0;  0.000000;  0;  0.000000;  0;  0.000000
1054;  63;  10.243902;  0.173984;  38;  6.178862;  12;  1.951220;  8;  1.300813;  4;  0.650407;  1;  0.162602;  0;  0.000000;  0;  0.000000;  0;  0.000000;  0;  0.000000;  0;  0.000000;  0;  0.000000;  0;  0.000000;  0;  0.000000;  0;  0.000000;  0;  0.000000;  0;  0.000000;  0;  0.000000;  0;  0.000000;  0;  0.000000;  0;  0.000000
1055;  65;  10.569106;  0.191870;  39;  6.341463;  12;  1.951220;  7;  1.138211;  2;  0.325203;  4;  0.650407;  1;  0.162602;  0;  0.000000;  0;  0.000000;  0;  0.000000;  0;  0.000000;  0;  0.000000;  0;  0.000000;  0;  0.000000;  0;  0.000000;  0;  0.000000;  0;  0.000000;  0;  0.000000;  0;  0.000000;  0;  0.000000;  0;  0.000000
1056;  64;  10.406504;  0.169106;  42;  6.829268;  13;  2.113821;  5;  0.813008;  1;  0.162602;  2;  0.325203;  0;  0.000000;  1;  0.162602;  0;  0.000000;  0;  0.000000;  0;  0.000000;  0;  0.000000;  0;  0.000000;  0;  0.000000;  0;  0.000000;  0;  0.000000;  0;  0.000000;  0;  0.000000;  0;  0.000000;  0;  0.000000;  0;  0.000000
1057;  67;  10.894309;  0.195122;  43;  6.991870;  13;  2.113821;  3;  0.487805;  2;  0.325203;  4;  0.650407;  0;  0.000000;  2;  0.325203;  0;  0.000000;  0;  0.000000;  0;  0.000000;  0;  0.000000;  0;  0.000000;  0;  0.000000;  0;  0.000000;  0;  0.000000;  0;  0.000000;  0;  0.000000;  0;  0.000000;  0;  0.000000;  0;  0.000000
1058;  65;  10.569106;  0.186992;  42;  6.829268;  12;  1.951220;  3;  0.487805;  4;  0.650407;  2;  0.325203;  1;  0.162602;  0;  0.000000;  1;  0.162602;  0;  0.000000;  0;  0.000000;  0;  0.000000;  0;  0.000000;  0;  0.000000;  0;  0.000000;  0;  0.000000;  0;  0.000000;  0;  0.000000;  0;  0.000000;  0;  0.000000;  0;  0.000000
1059;  67;  10.894309;  0.193496;  43;  6.991870;  12;  1.951220;  4;  0.650407;  2;  0.325203;  4;  0.650407;  2;  0.325203;  0;  0.000000;  0;  0.000000;  0;  0.000000;  0;  0.000000;  0;  0.000000;  0;  0.000000;  0;  0.000000;  0;  0.000000;  0;  0.000000;  0;  0.000000;  0;  0.000000;  0;  0.000000;  0;  0.000000;  0;  0.000000
1060;  76;  12.357724;  0.219512;  48;  7.804878;  15;  2.439024;  6;  0.975610;  2;  0.325203;  2;  0.325203;  1;  0.162602;  1;  0.162602;  1;  0.162602;  0;  0.000000;  0;  0.000000;  0;  0.000000;  0;  0.000000;  0;  0.000000;  0;  0.000000;  0;  0.000000;  0;  0.000000;  0;  0.000000;  0;  0.000000;  0;  0.000000;  0;  0.000000
1061;  70;  11.382114;  0.188618;  50;  8.130081;  8;  1.300813;  5;  0.813008;  3;  0.487805;  2;  0.325203;  1;  0.162602;  1;  0.162602;  0;  0.000000;  0;  0.000000;  0;  0.000000;  0;  0.000000;  0;  0.000000;  0;  0.000000;  0;  0.000000;  0;  0.000000;  0;  0.000000;  0;  0.000000;  0;  0.000000;  0;  0.000000;  0;  0.000000
1062;  66;  10.731707;  0.183740;  44;  7.154472;  10;  1.626016;  4;  0.650407;  5;  0.813008;  2;  0.325203;  0;  0.000000;  1;  0.162602;  0;  0.000000;  0;  0.000000;  0;  0.000000;  0;  0.000000;  0;  0.000000;  0;  0.000000;  0;  0.000000;  0;  0.000000;  0;  0.000000;  0;  0.000000;  0;  0.000000;  0;  0.000000;  0;  0.000000
1063;  65;  10.569106;  0.182114;  45;  7.317073;  8;  1.300813;  6;  0.975610;  2;  0.325203;  2;  0.325203;  0;  0.000000;  1;  0.162602;  1;  0.162602;  0;  0.000000;  0;  0.000000;  0;  0.000000;  0;  0.000000;  0;  0.000000;  0;  0.000000;  0;  0.000000;  0;  0.000000;  0;  0.000000;  0;  0.000000;  0;  0.000000;  0;  0.000000
1064;  69;  11.219512;  0.180488;  55;  8.943089;  2;  0.325203;  2;  0.325203;  5;  0.813008;  4;  0.650407;  1;  0.162602;  0;  0.000000;  0;  0.000000;  0;  0.000000;  0;  0.000000;  0;  0.000000;  0;  0.000000;  0;  0.000000;  0;  0.000000;  0;  0.000000;  0;  0.000000;  0;  0.000000;  0;  0.000000;  0;  0.000000;  0;  0.000000
1065;  61;  9.918699;  0.172358;  43;  6.991870;  6;  0.975610;  4;  0.650407;  5;  0.813008;  1;  0.162602;  1;  0.162602;  0;  0.000000;  1;  0.162602;  0;  0.000000;  0;  0.000000;  0;  0.000000;  0;  0.000000;  0;  0.000000;  0;  0.000000;  0;  0.000000;  0;  0.000000;  0;  0.000000;  0;  0.000000;  0;  0.000000;  0;  0.000000
