Step;  Passed RM Count;  Passed RM Percentage;  Avg. Passed OM Count;  1 OM Count;  1 OM Percentage;  2 OM Count;  2 OM Percentage;  3 OM Count;  3 OM Percentage;  4 OM Count;  4 OM Percentage;  5 OM Count;  5 OM Percentage;  6 OM Count;  6 OM Percentage;  7 OM Count;  7 OM Percentage;  8 OM Count;  8 OM Percentage;  9 OM Count;  9 OM Percentage;  10 OM Count;  10 OM Percentage;  11 OM Count;  11 OM Percentage;  12 OM Count;  12 OM Percentage;  13 OM Count;  13 OM Percentage;  14 OM Count;  14 OM Percentage;  15 OM Count;  15 OM Percentage;  16 OM Count;  16 OM Percentage;  17 OM Count;  17 OM Percentage;  18 OM Count;  18 OM Percentage;  19 OM Count;  19 OM Percentage;  20 OM Count;  20 OM Percentage
1258;  1518;  98.699610;  7.392718;  39;  2.535761;  53;  3.446034;  91;  5.916775;  105;  6.827048;  147;  9.557867;  155;  10.078023;  162;  10.533160;  192;  12.483745;  165;  10.728218;  128;  8.322497;  103;  6.697009;  79;  5.136541;  60;  3.901170;  22;  1.430429;  11;  0.715215;  4;  0.260078;  2;  0.130039;  0;  0.000000;  0;  0.000000;  0;  0.000000
1259;  1514;  98.439532;  7.470741;  27;  1.755527;  49;  3.185956;  93;  6.046814;  119;  7.737321;  121;  7.867360;  164;  10.663199;  168;  10.923277;  173;  11.248375;  170;  11.053316;  136;  8.842653;  114;  7.412224;  86;  5.591678;  46;  2.990897;  36;  2.340702;  9;  0.585176;  3;  0.195059;  0;  0.000000;  0;  0.000000;  0;  0.000000;  0;  0.000000
1260;  1516;  98.569571;  7.435631;  31;  2.015605;  58;  3.771131;  77;  5.006502;  121;  7.867360;  135;  8.777633;  150;  9.752926;  181;  11.768531;  185;  12.028609;  159;  10.338101;  136;  8.842653;  98;  6.371912;  81;  5.266580;  60;  3.901170;  31;  2.015605;  11;  0.715215;  2;  0.130039;  0;  0.000000;  0;  0.000000;  0;  0.000000;  0;  0.000000
1261;  1516;  98.569571;  7.442133;  32;  2.080624;  47;  3.055917;  83;  5.396619;  117;  7.607282;  150;  9.752926;  141;  9.167750;  198;  12.873862;  172;  11.183355;  157;  10.208062;  135;  8.777633;  96;  6.241873;  88;  5.721717;  52;  3.381014;  30;  1.950585;  14;  0.910273;  4;  0.260078;  0;  0.000000;  0;  0.000000;  0;  0.000000;  0;  0.000000
1262;  1512;  98.309493;  7.466840;  33;  2.145644;  45;  2.925878;  82;  5.331599;  110;  7.152146;  145;  9.427828;  153;  9.947984;  178;  11.573472;  165;  10.728218;  170;  11.053316;  144;  9.362809;  109;  7.087126;  82;  5.331599;  56;  3.641092;  21;  1.365410;  14;  0.910273;  4;  0.260078;  1;  0.065020;  0;  0.000000;  0;  0.000000;  0;  0.000000
1263;  1513;  98.374512;  7.478544;  31;  2.015605;  41;  2.665800;  85;  5.526658;  130;  8.452536;  141;  9.167750;  148;  9.622887;  165;  10.728218;  169;  10.988296;  164;  10.663199;  151;  9.817945;  108;  7.022107;  82;  5.331599;  44;  2.860858;  34;  2.210663;  14;  0.910273;  4;  0.260078;  2;  0.130039;  0;  0.000000;  0;  0.000000;  0;  0.000000
1264;  1512;  98.309493;  7.492848;  31;  2.015605;  43;  2.795839;  82;  5.331599;  114;  7.412224;  150;  9.752926;  156;  10.143043;  157;  10.208062;  186;  12.093628;  166;  10.793238;  117;  7.607282;  134;  8.712614;  73;  4.746424;  53;  3.446034;  29;  1.885566;  13;  0.845254;  8;  0.520156;  0;  0.000000;  0;  0.000000;  0;  0.000000;  0;  0.000000
1265;  1513;  98.374512;  7.465540;  34;  2.210663;  46;  2.990897;  69;  4.486346;  128;  8.322497;  141;  9.167750;  162;  10.533160;  184;  11.963589;  163;  10.598179;  169;  10.988296;  116;  7.542263;  111;  7.217165;  83;  5.396619;  62;  4.031209;  26;  1.690507;  8;  0.520156;  7;  0.455137;  4;  0.260078;  0;  0.000000;  0;  0.000000;  0;  0.000000
1266;  1511;  98.244473;  7.481144;  28;  1.820546;  45;  2.925878;  74;  4.811443;  127;  8.257477;  149;  9.687906;  149;  9.687906;  182;  11.833550;  151;  9.817945;  187;  12.158648;  133;  8.647594;  85;  5.526658;  97;  6.306892;  58;  3.771131;  31;  2.015605;  6;  0.390117;  7;  0.455137;  1;  0.065020;  1;  0.065020;  0;  0.000000;  0;  0.000000
1267;  1512;  98.309493;  7.474642;  25;  1.625488;  52;  3.381014;  70;  4.551365;  133;  8.647594;  135;  8.777633;  150;  9.752926;  186;  12.093628;  170;  11.053316;  173;  11.248375;  127;  8.257477;  110;  7.152146;  74;  4.811443;  57;  3.706112;  32;  2.080624;  15;  0.975293;  2;  0.130039;  1;  0.065020;  0;  0.000000;  0;  0.000000;  0;  0.000000
1268;  1511;  98.244473;  7.435631;  28;  1.820546;  60;  3.901170;  76;  4.941482;  108;  7.022107;  145;  9.427828;  159;  10.338101;  180;  11.703511;  170;  11.053316;  153;  9.947984;  152;  9.882965;  96;  6.241873;  86;  5.591678;  53;  3.446034;  29;  1.885566;  10;  0.650195;  3;  0.195059;  3;  0.195059;  0;  0.000000;  0;  0.000000;  0;  0.000000
1269;  1512;  98.309493;  7.442133;  29;  1.885566;  43;  2.795839;  80;  5.201560;  124;  8.062419;  143;  9.297789;  157;  10.208062;  184;  11.963589;  164;  10.663199;  170;  11.053316;  139;  9.037711;  96;  6.241873;  82;  5.331599;  61;  3.966190;  19;  1.235371;  18;  1.170351;  2;  0.130039;  1;  0.065020;  0;  0.000000;  0;  0.000000;  0;  0.000000
1270;  1511;  98.244473;  7.443433;  32;  2.080624;  44;  2.860858;  81;  5.266580;  118;  7.672302;  144;  9.362809;  152;  9.882965;  194;  12.613784;  154;  10.013004;  165;  10.728218;  142;  9.232770;  112;  7.282185;  73;  4.746424;  49;  3.185956;  31;  2.015605;  14;  0.910273;  5;  0.325098;  1;  0.065020;  0;  0.000000;  0;  0.000000;  0;  0.000000
1271;  1508;  98.049415;  7.483745;  30;  1.950585;  45;  2.925878;  77;  5.006502;  116;  7.542263;  135;  8.777633;  167;  10.858257;  170;  11.053316;  177;  11.508453;  154;  10.013004;  141;  9.167750;  107;  6.957087;  82;  5.331599;  64;  4.161248;  26;  1.690507;  13;  0.845254;  4;  0.260078;  0;  0.000000;  0;  0.000000;  0;  0.000000;  0;  0.000000
1272;  1514;  98.439532;  7.491547;  27;  1.755527;  48;  3.120936;  85;  5.526658;  126;  8.192458;  139;  9.037711;  147;  9.557867;  174;  11.313394;  166;  10.793238;  167;  10.858257;  133;  8.647594;  114;  7.412224;  96;  6.241873;  43;  2.795839;  26;  1.690507;  15;  0.975293;  7;  0.455137;  0;  0.000000;  1;  0.065020;  0;  0.000000;  0;  0.000000
1273;  1512;  98.309493;  7.472042;  28;  1.820546;  59;  3.836151;  87;  5.656697;  96;  6.241873;  153;  9.947984;  136;  8.842653;  179;  11.638492;  178;  11.573472;  176;  11.443433;  124;  8.062419;  115;  7.477243;  83;  5.396619;  46;  2.990897;  31;  2.015605;  12;  0.780234;  8;  0.520156;  0;  0.000000;  1;  0.065020;  0;  0.000000;  0;  0.000000
1274;  1513;  98.374512;  7.430429;  36;  2.340702;  46;  2.990897;  79;  5.136541;  117;  7.607282;  144;  9.362809;  154;  10.013004;  163;  10.598179;  188;  12.223667;  175;  11.378414;  143;  9.297789;  87;  5.656697;  86;  5.591678;  46;  2.990897;  28;  1.820546;  15;  0.975293;  5;  0.325098;  1;  0.065020;  0;  0.000000;  0;  0.000000;  0;  0.000000
1275;  1513;  98.374512;  7.507152;  33;  2.145644;  47;  3.055917;  84;  5.461638;  115;  7.477243;  137;  8.907672;  156;  10.143043;  160;  10.403121;  180;  11.703511;  176;  11.443433;  130;  8.452536;  98;  6.371912;  85;  5.526658;  58;  3.771131;  29;  1.885566;  16;  1.040312;  9;  0.585176;  0;  0.000000;  0;  0.000000;  0;  0.000000;  0;  0.000000
1276;  1515;  98.504551;  7.459038;  36;  2.340702;  48;  3.120936;  72;  4.681404;  120;  7.802341;  140;  9.102731;  159;  10.338101;  174;  11.313394;  175;  11.378414;  173;  11.248375;  124;  8.062419;  119;  7.737321;  78;  5.071521;  56;  3.641092;  22;  1.430429;  12;  0.780234;  5;  0.325098;  2;  0.130039;  0;  0.000000;  0;  0.000000;  0;  0.000000
1277;  1518;  98.699610;  7.473342;  33;  2.145644;  52;  3.381014;  84;  5.461638;  105;  6.827048;  154;  10.013004;  156;  10.143043;  180;  11.703511;  167;  10.858257;  157;  10.208062;  131;  8.517555;  111;  7.217165;  83;  5.396619;  58;  3.771131;  27;  1.755527;  12;  0.780234;  5;  0.325098;  3;  0.195059;  0;  0.000000;  0;  0.000000;  0;  0.000000
1278;  1512;  98.309493;  7.444733;  38;  2.470741;  42;  2.730819;  79;  5.136541;  124;  8.062419;  133;  8.647594;  166;  10.793238;  163;  10.598179;  198;  12.873862;  145;  9.427828;  133;  8.647594;  105;  6.827048;  76;  4.941482;  58;  3.771131;  33;  2.145644;  13;  0.845254;  6;  0.390117;  0;  0.000000;  0;  0.000000;  0;  0.000000;  0;  0.000000
1279;  1517;  98.634590;  7.472042;  30;  1.950585;  58;  3.771131;  78;  5.071521;  118;  7.672302;  137;  8.907672;  174;  11.313394;  143;  9.297789;  182;  11.833550;  167;  10.858257;  144;  9.362809;  103;  6.697009;  87;  5.656697;  46;  2.990897;  23;  1.495449;  20;  1.300390;  6;  0.390117;  0;  0.000000;  1;  0.065020;  0;  0.000000;  0;  0.000000
1280;  1517;  98.634590;  7.486346;  31;  2.015605;  52;  3.381014;  71;  4.616385;  129;  8.387516;  135;  8.777633;  160;  10.403121;  172;  11.183355;  176;  11.443433;  166;  10.793238;  128;  8.322497;  106;  6.892068;  93;  6.046814;  51;  3.315995;  27;  1.755527;  14;  0.910273;  6;  0.390117;  0;  0.000000;  0;  0.000000;  0;  0.000000;  0;  0.000000
1281;  1519;  98.764629;  7.522757;  29;  1.885566;  53;  3.446034;  82;  5.331599;  115;  7.477243;  142;  9.232770;  149;  9.687906;  175;  11.378414;  168;  10.923277;  176;  11.443433;  133;  8.647594;  108;  7.022107;  79;  5.136541;  62;  4.031209;  26;  1.690507;  17;  1.105332;  4;  0.260078;  1;  0.065020;  0;  0.000000;  0;  0.000000;  0;  0.000000
1282;  1514;  98.439532;  7.479844;  33;  2.145644;  50;  3.250975;  78;  5.071521;  124;  8.062419;  126;  8.192458;  157;  10.208062;  176;  11.443433;  176;  11.443433;  156;  10.143043;  142;  9.232770;  119;  7.737321;  81;  5.266580;  49;  3.185956;  25;  1.625488;  17;  1.105332;  4;  0.260078;  0;  0.000000;  1;  0.065020;  0;  0.000000;  0;  0.000000
1283;  1520;  98.829649;  7.474642;  39;  2.535761;  41;  2.665800;  83;  5.396619;  127;  8.257477;  132;  8.582575;  149;  9.687906;  196;  12.743823;  159;  10.338101;  165;  10.728218;  145;  9.427828;  111;  7.217165;  70;  4.551365;  50;  3.250975;  32;  2.080624;  12;  0.780234;  7;  0.455137;  2;  0.130039;  0;  0.000000;  0;  0.000000;  0;  0.000000
1284;  1515;  98.504551;  7.499350;  39;  2.535761;  44;  2.860858;  77;  5.006502;  117;  7.607282;  137;  8.907672;  157;  10.208062;  170;  11.053316;  177;  11.508453;  172;  11.183355;  131;  8.517555;  104;  6.762029;  81;  5.266580;  60;  3.901170;  23;  1.495449;  19;  1.235371;  5;  0.325098;  2;  0.130039;  0;  0.000000;  0;  0.000000;  0;  0.000000
1285;  1519;  98.764629;  7.490247;  36;  2.340702;  58;  3.771131;  71;  4.616385;  126;  8.192458;  135;  8.777633;  145;  9.427828;  166;  10.793238;  181;  11.768531;  167;  10.858257;  137;  8.907672;  117;  7.607282;  83;  5.396619;  49;  3.185956;  25;  1.625488;  17;  1.105332;  4;  0.260078;  2;  0.130039;  0;  0.000000;  0;  0.000000;  0;  0.000000
1286;  1516;  98.569571;  7.448635;  35;  2.275683;  49;  3.185956;  72;  4.681404;  132;  8.582575;  132;  8.582575;  143;  9.297789;  174;  11.313394;  180;  11.703511;  178;  11.573472;  158;  10.273082;  95;  6.176853;  73;  4.746424;  53;  3.446034;  23;  1.495449;  16;  1.040312;  2;  0.130039;  1;  0.065020;  0;  0.000000;  0;  0.000000;  0;  0.000000
1287;  1514;  98.439532;  7.462939;  33;  2.145644;  49;  3.185956;  83;  5.396619;  117;  7.607282;  138;  8.972692;  156;  10.143043;  169;  10.988296;  172;  11.183355;  175;  11.378414;  139;  9.037711;  99;  6.436931;  85;  5.526658;  45;  2.925878;  32;  2.080624;  14;  0.910273;  8;  0.520156;  0;  0.000000;  0;  0.000000;  0;  0.000000;  0;  0.000000
1288;  1515;  98.504551;  7.452536;  35;  2.275683;  49;  3.185956;  76;  4.941482;  113;  7.347204;  136;  8.842653;  161;  10.468140;  162;  10.533160;  193;  12.548765;  170;  11.053316;  146;  9.492848;  112;  7.282185;  73;  4.746424;  44;  2.860858;  23;  1.495449;  19;  1.235371;  3;  0.195059;  0;  0.000000;  0;  0.000000;  0;  0.000000;  0;  0.000000
1289;  1515;  98.504551;  7.495449;  35;  2.275683;  47;  3.055917;  70;  4.551365;  126;  8.192458;  124;  8.062419;  147;  9.557867;  183;  11.898570;  186;  12.093628;  179;  11.638492;  137;  8.907672;  108;  7.022107;  78;  5.071521;  44;  2.860858;  34;  2.210663;  11;  0.715215;  6;  0.390117;  0;  0.000000;  0;  0.000000;  0;  0.000000;  0;  0.000000
1290;  1516;  98.569571;  7.449935;  40;  2.600780;  39;  2.535761;  91;  5.916775;  114;  7.412224;  122;  7.932380;  167;  10.858257;  167;  10.858257;  183;  11.898570;  176;  11.443433;  145;  9.427828;  103;  6.697009;  72;  4.681404;  52;  3.381014;  22;  1.430429;  18;  1.170351;  4;  0.260078;  1;  0.065020;  0;  0.000000;  0;  0.000000;  0;  0.000000
1291;  1513;  98.374512;  7.487646;  33;  2.145644;  44;  2.860858;  77;  5.006502;  121;  7.867360;  125;  8.127438;  156;  10.143043;  173;  11.248375;  184;  11.963589;  194;  12.613784;  122;  7.932380;  107;  6.957087;  83;  5.396619;  47;  3.055917;  28;  1.820546;  13;  0.845254;  4;  0.260078;  1;  0.065020;  1;  0.065020;  0;  0.000000;  0;  0.000000
1292;  1511;  98.244473;  7.513654;  29;  1.885566;  44;  2.860858;  88;  5.721717;  106;  6.892068;  129;  8.387516;  163;  10.598179;  172;  11.183355;  193;  12.548765;  154;  10.013004;  144;  9.362809;  102;  6.631990;  79;  5.136541;  61;  3.966190;  22;  1.430429;  19;  1.235371;  5;  0.325098;  0;  0.000000;  1;  0.065020;  0;  0.000000;  0;  0.000000
1293;  1512;  98.309493;  7.472042;  30;  1.950585;  45;  2.925878;  91;  5.916775;  102;  6.631990;  136;  8.842653;  156;  10.143043;  188;  12.223667;  179;  11.638492;  156;  10.143043;  147;  9.557867;  101;  6.566970;  80;  5.201560;  51;  3.315995;  35;  2.275683;  11;  0.715215;  4;  0.260078;  0;  0.000000;  0;  0.000000;  0;  0.000000;  0;  0.000000
1294;  1515;  98.504551;  7.546164;  34;  2.210663;  51;  3.315995;  76;  4.941482;  103;  6.697009;  129;  8.387516;  172;  11.183355;  168;  10.923277;  175;  11.378414;  163;  10.598179;  152;  9.882965;  106;  6.892068;  76;  4.941482;  58;  3.771131;  29;  1.885566;  17;  1.105332;  5;  0.325098;  1;  0.065020;  0;  0.000000;  0;  0.000000;  0;  0.000000
1295;  1516;  98.569571;  7.534460;  33;  2.145644;  47;  3.055917;  77;  5.006502;  114;  7.412224;  131;  8.517555;  166;  10.793238;  162;  10.533160;  194;  12.613784;  171;  11.118336;  121;  7.867360;  106;  6.892068;  91;  5.916775;  44;  2.860858;  36;  2.340702;  15;  0.975293;  7;  0.455137;  1;  0.065020;  0;  0.000000;  0;  0.000000;  0;  0.000000
1296;  1515;  98.504551;  7.552666;  32;  2.080624;  44;  2.860858;  82;  5.331599;  113;  7.347204;  132;  8.582575;  154;  10.013004;  173;  11.248375;  177;  11.508453;  179;  11.638492;  131;  8.517555;  109;  7.087126;  88;  5.721717;  41;  2.665800;  34;  2.210663;  18;  1.170351;  5;  0.325098;  2;  0.130039;  1;  0.065020;  0;  0.000000;  0;  0.000000
1297;  1515;  98.504551;  7.516255;  30;  1.950585;  51;  3.315995;  74;  4.811443;  115;  7.477243;  129;  8.387516;  175;  11.378414;  168;  10.923277;  176;  11.443433;  173;  11.248375;  135;  8.777633;  93;  6.046814;  94;  6.111834;  48;  3.120936;  30;  1.950585;  20;  1.300390;  3;  0.195059;  1;  0.065020;  0;  0.000000;  0;  0.000000;  0;  0.000000
1298;  1517;  98.634590;  7.560468;  36;  2.340702;  37;  2.405722;  76;  4.941482;  118;  7.672302;  130;  8.452536;  158;  10.273082;  181;  11.768531;  183;  11.898570;  159;  10.338101;  135;  8.777633;  118;  7.672302;  84;  5.461638;  54;  3.511053;  27;  1.755527;  15;  0.975293;  5;  0.325098;  1;  0.065020;  0;  0.000000;  0;  0.000000;  0;  0.000000
1299;  1512;  98.309493;  7.539662;  33;  2.145644;  46;  2.990897;  80;  5.201560;  104;  6.762029;  139;  9.037711;  157;  10.208062;  173;  11.248375;  178;  11.573472;  168;  10.923277;  139;  9.037711;  100;  6.501951;  85;  5.526658;  57;  3.706112;  28;  1.820546;  16;  1.040312;  5;  0.325098;  4;  0.260078;  0;  0.000000;  0;  0.000000;  0;  0.000000
1300;  1515;  98.504551;  7.465540;  33;  2.145644;  43;  2.795839;  82;  5.331599;  118;  7.672302;  127;  8.257477;  182;  11.833550;  178;  11.573472;  165;  10.728218;  168;  10.923277;  140;  9.102731;  95;  6.176853;  84;  5.461638;  48;  3.120936;  30;  1.950585;  11;  0.715215;  9;  0.585176;  2;  0.130039;  0;  0.000000;  0;  0.000000;  0;  0.000000
1301;  1516;  98.569571;  7.522757;  34;  2.210663;  47;  3.055917;  74;  4.811443;  126;  8.192458;  121;  7.867360;  143;  9.297789;  188;  12.223667;  192;  12.483745;  176;  11.443433;  121;  7.867360;  109;  7.087126;  82;  5.331599;  49;  3.185956;  32;  2.080624;  15;  0.975293;  6;  0.390117;  0;  0.000000;  1;  0.065020;  0;  0.000000;  0;  0.000000
1302;  1513;  98.374512;  7.587776;  25;  1.625488;  49;  3.185956;  82;  5.331599;  113;  7.347204;  120;  7.802341;  154;  10.013004;  183;  11.898570;  179;  11.638492;  177;  11.508453;  124;  8.062419;  122;  7.932380;  68;  4.421326;  51;  3.315995;  42;  2.730819;  20;  1.300390;  1;  0.065020;  1;  0.065020;  1;  0.065020;  1;  0.065020;  0;  0.000000
1303;  1516;  98.569571;  7.579974;  32;  2.080624;  40;  2.600780;  80;  5.201560;  112;  7.282185;  138;  8.972692;  149;  9.687906;  175;  11.378414;  188;  12.223667;  174;  11.313394;  116;  7.542263;  116;  7.542263;  86;  5.591678;  52;  3.381014;  42;  2.730819;  10;  0.650195;  5;  0.325098;  1;  0.065020;  0;  0.000000;  0;  0.000000;  0;  0.000000
1304;  1517;  98.634590;  7.504551;  33;  2.145644;  47;  3.055917;  88;  5.721717;  108;  7.022107;  131;  8.517555;  169;  10.988296;  167;  10.858257;  181;  11.768531;  170;  11.053316;  130;  8.452536;  97;  6.306892;  97;  6.306892;  48;  3.120936;  26;  1.690507;  17;  1.105332;  7;  0.455137;  1;  0.065020;  0;  0.000000;  0;  0.000000;  0;  0.000000
1305;  1519;  98.764629;  7.513654;  35;  2.275683;  49;  3.185956;  79;  5.136541;  100;  6.501951;  152;  9.882965;  155;  10.078023;  166;  10.793238;  193;  12.548765;  171;  11.118336;  127;  8.257477;  100;  6.501951;  97;  6.306892;  46;  2.990897;  28;  1.820546;  11;  0.715215;  8;  0.520156;  2;  0.130039;  0;  0.000000;  0;  0.000000;  0;  0.000000
1306;  1518;  98.699610;  7.483745;  34;  2.210663;  51;  3.315995;  76;  4.941482;  102;  6.631990;  158;  10.273082;  158;  10.273082;  177;  11.508453;  168;  10.923277;  172;  11.183355;  142;  9.232770;  101;  6.566970;  78;  5.071521;  47;  3.055917;  28;  1.820546;  20;  1.300390;  4;  0.260078;  1;  0.065020;  1;  0.065020;  0;  0.000000;  0;  0.000000
1307;  1517;  98.634590;  7.529259;  37;  2.405722;  38;  2.470741;  80;  5.201560;  102;  6.631990;  156;  10.143043;  149;  9.687906;  177;  11.508453;  172;  11.183355;  188;  12.223667;  128;  8.322497;  114;  7.412224;  72;  4.681404;  52;  3.381014;  27;  1.755527;  15;  0.975293;  9;  0.585176;  1;  0.065020;  0;  0.000000;  0;  0.000000;  0;  0.000000
1308;  1516;  98.569571;  7.552666;  31;  2.015605;  44;  2.860858;  79;  5.136541;  101;  6.566970;  151;  9.817945;  158;  10.273082;  178;  11.573472;  176;  11.443433;  161;  10.468140;  147;  9.557867;  99;  6.436931;  77;  5.006502;  55;  3.576073;  38;  2.470741;  17;  1.105332;  3;  0.195059;  1;  0.065020;  0;  0.000000;  0;  0.000000;  0;  0.000000
1309;  1516;  98.569571;  7.531860;  34;  2.210663;  44;  2.860858;  78;  5.071521;  106;  6.892068;  137;  8.907672;  156;  10.143043;  190;  12.353706;  176;  11.443433;  164;  10.663199;  140;  9.102731;  110;  7.152146;  78;  5.071521;  49;  3.185956;  33;  2.145644;  14;  0.910273;  5;  0.325098;  2;  0.130039;  0;  0.000000;  0;  0.000000;  0;  0.000000
1310;  1516;  98.569571;  7.520156;  31;  2.015605;  45;  2.925878;  85;  5.526658;  104;  6.762029;  139;  9.037711;  159;  10.338101;  174;  11.313394;  187;  12.158648;  163;  10.598179;  138;  8.972692;  112;  7.282185;  77;  5.006502;  48;  3.120936;  33;  2.145644;  17;  1.105332;  1;  0.065020;  3;  0.195059;  0;  0.000000;  0;  0.000000;  0;  0.000000
1311;  1515;  98.504551;  7.544863;  28;  1.820546;  53;  3.446034;  69;  4.486346;  108;  7.022107;  143;  9.297789;  140;  9.102731;  181;  11.768531;  193;  12.548765;  163;  10.598179;  154;  10.013004;  110;  7.152146;  78;  5.071521;  44;  2.860858;  31;  2.015605;  14;  0.910273;  6;  0.390117;  0;  0.000000;  0;  0.000000;  0;  0.000000;  0;  0.000000
1312;  1515;  98.504551;  7.487646;  30;  1.950585;  54;  3.511053;  73;  4.746424;  105;  6.827048;  142;  9.232770;  168;  10.923277;  165;  10.728218;  203;  13.198960;  162;  10.533160;  128;  8.322497;  96;  6.241873;  89;  5.786736;  51;  3.315995;  25;  1.625488;  19;  1.235371;  3;  0.195059;  2;  0.130039;  0;  0.000000;  0;  0.000000;  0;  0.000000
1313;  1516;  98.569571;  7.474642;  28;  1.820546;  54;  3.511053;  78;  5.071521;  109;  7.087126;  142;  9.232770;  151;  9.817945;  186;  12.093628;  167;  10.858257;  178;  11.573472;  133;  8.647594;  127;  8.257477;  74;  4.811443;  48;  3.120936;  25;  1.625488;  12;  0.780234;  3;  0.195059;  1;  0.065020;  0;  0.000000;  0;  0.000000;  0;  0.000000
1314;  1516;  98.569571;  7.499350;  17;  1.105332;  62;  4.031209;  76;  4.941482;  111;  7.217165;  140;  9.102731;  159;  10.338101;  176;  11.443433;  184;  11.963589;  177;  11.508453;  136;  8.842653;  100;  6.501951;  78;  5.071521;  52;  3.381014;  28;  1.820546;  14;  0.910273;  6;  0.390117;  0;  0.000000;  0;  0.000000;  0;  0.000000;  0;  0.000000
1315;  1516;  98.569571;  7.503251;  25;  1.625488;  53;  3.446034;  71;  4.616385;  114;  7.412224;  129;  8.387516;  178;  11.573472;  159;  10.338101;  186;  12.093628;  180;  11.703511;  146;  9.492848;  111;  7.217165;  78;  5.071521;  42;  2.730819;  26;  1.690507;  9;  0.585176;  9;  0.585176;  0;  0.000000;  0;  0.000000;  0;  0.000000;  0;  0.000000
1316;  1519;  98.764629;  7.491547;  31;  2.015605;  44;  2.860858;  81;  5.266580;  121;  7.867360;  117;  7.607282;  169;  10.988296;  179;  11.638492;  184;  11.963589;  173;  11.248375;  149;  9.687906;  109;  7.087126;  73;  4.746424;  42;  2.730819;  29;  1.885566;  12;  0.780234;  4;  0.260078;  2;  0.130039;  0;  0.000000;  0;  0.000000;  0;  0.000000
1317;  1519;  98.764629;  7.518856;  23;  1.495449;  53;  3.446034;  80;  5.201560;  98;  6.371912;  140;  9.102731;  177;  11.508453;  179;  11.638492;  170;  11.053316;  178;  11.573472;  145;  9.427828;  92;  5.981795;  94;  6.111834;  45;  2.925878;  32;  2.080624;  8;  0.520156;  3;  0.195059;  1;  0.065020;  1;  0.065020;  0;  0.000000;  0;  0.000000
1318;  1516;  98.569571;  7.508453;  25;  1.625488;  51;  3.315995;  74;  4.811443;  113;  7.347204;  163;  10.598179;  144;  9.362809;  159;  10.338101;  190;  12.353706;  187;  12.158648;  133;  8.647594;  97;  6.306892;  78;  5.071521;  49;  3.185956;  28;  1.820546;  14;  0.910273;  8;  0.520156;  2;  0.130039;  1;  0.065020;  0;  0.000000;  0;  0.000000
1319;  1516;  98.569571;  7.526658;  30;  1.950585;  48;  3.120936;  81;  5.266580;  110;  7.152146;  128;  8.322497;  174;  11.313394;  168;  10.923277;  173;  11.248375;  178;  11.573472;  140;  9.102731;  108;  7.022107;  77;  5.006502;  45;  2.925878;  25;  1.625488;  23;  1.495449;  7;  0.455137;  1;  0.065020;  0;  0.000000;  0;  0.000000;  0;  0.000000
1320;  1515;  98.504551;  7.513654;  27;  1.755527;  57;  3.706112;  67;  4.356307;  116;  7.542263;  141;  9.167750;  171;  11.118336;  170;  11.053316;  161;  10.468140;  167;  10.858257;  156;  10.143043;  91;  5.916775;  89;  5.786736;  48;  3.120936;  29;  1.885566;  21;  1.365410;  4;  0.260078;  0;  0.000000;  0;  0.000000;  0;  0.000000;  0;  0.000000
1321;  1516;  98.569571;  7.479844;  25;  1.625488;  57;  3.706112;  80;  5.201560;  105;  6.827048;  156;  10.143043;  157;  10.208062;  169;  10.988296;  184;  11.963589;  149;  9.687906;  143;  9.297789;  101;  6.566970;  92;  5.981795;  49;  3.185956;  32;  2.080624;  15;  0.975293;  2;  0.130039;  0;  0.000000;  0;  0.000000;  0;  0.000000;  0;  0.000000
1322;  1516;  98.569571;  7.530559;  26;  1.690507;  46;  2.990897;  85;  5.526658;  114;  7.412224;  136;  8.842653;  161;  10.468140;  161;  10.468140;  184;  11.963589;  181;  11.768531;  130;  8.452536;  109;  7.087126;  76;  4.941482;  60;  3.901170;  27;  1.755527;  11;  0.715215;  8;  0.520156;  1;  0.065020;  0;  0.000000;  0;  0.000000;  0;  0.000000
1323;  1515;  98.504551;  7.556567;  32;  2.080624;  38;  2.470741;  82;  5.331599;  111;  7.217165;  134;  8.712614;  168;  10.923277;  170;  11.053316;  179;  11.638492;  165;  10.728218;  143;  9.297789;  101;  6.566970;  82;  5.331599;  58;  3.771131;  33;  2.145644;  9;  0.585176;  7;  0.455137;  3;  0.195059;  0;  0.000000;  0;  0.000000;  0;  0.000000
1324;  1516;  98.569571;  7.576073;  28;  1.820546;  43;  2.795839;  82;  5.331599;  102;  6.631990;  147;  9.557867;  153;  9.947984;  183;  11.898570;  165;  10.728218;  168;  10.923277;  150;  9.752926;  108;  7.022107;  84;  5.461638;  53;  3.446034;  27;  1.755527;  15;  0.975293;  6;  0.390117;  2;  0.130039;  0;  0.000000;  0;  0.000000;  0;  0.000000
1325;  1513;  98.374512;  7.534460;  33;  2.145644;  38;  2.470741;  87;  5.656697;  110;  7.152146;  137;  8.907672;  163;  10.598179;  166;  10.793238;  178;  11.573472;  173;  11.248375;  134;  8.712614;  95;  6.176853;  86;  5.591678;  57;  3.706112;  35;  2.275683;  13;  0.845254;  7;  0.455137;  1;  0.065020;  0;  0.000000;  0;  0.000000;  0;  0.000000
