Step;  Passed RM Count;  Passed RM Percentage;  Avg. Passed OM Count;  1 OM Count;  1 OM Percentage;  2 OM Count;  2 OM Percentage;  3 OM Count;  3 OM Percentage;  4 OM Count;  4 OM Percentage;  5 OM Count;  5 OM Percentage;  6 OM Count;  6 OM Percentage;  7 OM Count;  7 OM Percentage;  8 OM Count;  8 OM Percentage;  9 OM Count;  9 OM Percentage;  10 OM Count;  10 OM Percentage;  11 OM Count;  11 OM Percentage;  12 OM Count;  12 OM Percentage;  13 OM Count;  13 OM Percentage;  14 OM Count;  14 OM Percentage;  15 OM Count;  15 OM Percentage;  16 OM Count;  16 OM Percentage;  17 OM Count;  17 OM Percentage;  18 OM Count;  18 OM Percentage;  19 OM Count;  19 OM Percentage;  20 OM Count;  20 OM Percentage
190;  375;  97.150259;  4.168394;  23;  5.958549;  45;  11.658031;  74;  19.170984;  83;  21.502591;  57;  14.766839;  42;  10.880829;  23;  5.958549;  13;  3.367876;  11;  2.849741;  3;  0.777202;  1;  0.259067;  0;  0.000000;  0;  0.000000;  0;  0.000000;  0;  0.000000;  0;  0.000000;  0;  0.000000;  0;  0.000000;  0;  0.000000;  0;  0.000000
191;  371;  96.113990;  4.186528;  17;  4.404145;  47;  12.176166;  78;  20.207254;  81;  20.984456;  43;  11.139896;  45;  11.658031;  33;  8.549223;  18;  4.663212;  5;  1.295337;  2;  0.518135;  2;  0.518135;  0;  0.000000;  0;  0.000000;  0;  0.000000;  0;  0.000000;  0;  0.000000;  0;  0.000000;  0;  0.000000;  0;  0.000000;  0;  0.000000
192;  372;  96.373057;  4.186528;  21;  5.440415;  47;  12.176166;  73;  18.911917;  77;  19.948187;  52;  13.471503;  45;  11.658031;  31;  8.031088;  16;  4.145078;  4;  1.036269;  4;  1.036269;  1;  0.259067;  1;  0.259067;  0;  0.000000;  0;  0.000000;  0;  0.000000;  0;  0.000000;  0;  0.000000;  0;  0.000000;  0;  0.000000;  0;  0.000000
193;  373;  96.632124;  4.235751;  23;  5.958549;  36;  9.326425;  85;  22.020725;  75;  19.430052;  52;  13.471503;  41;  10.621762;  31;  8.031088;  14;  3.626943;  11;  2.849741;  4;  1.036269;  1;  0.259067;  0;  0.000000;  0;  0.000000;  0;  0.000000;  0;  0.000000;  0;  0.000000;  0;  0.000000;  0;  0.000000;  0;  0.000000;  0;  0.000000
194;  372;  96.373057;  4.209845;  19;  4.922280;  47;  12.176166;  72;  18.652850;  79;  20.466321;  51;  13.212435;  51;  13.212435;  23;  5.958549;  16;  4.145078;  11;  2.849741;  2;  0.518135;  1;  0.259067;  0;  0.000000;  0;  0.000000;  0;  0.000000;  0;  0.000000;  0;  0.000000;  0;  0.000000;  0;  0.000000;  0;  0.000000;  0;  0.000000
195;  372;  96.373057;  4.199482;  22;  5.699482;  40;  10.362694;  78;  20.207254;  75;  19.430052;  61;  15.803109;  40;  10.362694;  25;  6.476684;  22;  5.699482;  4;  1.036269;  3;  0.777202;  1;  0.259067;  1;  0.259067;  0;  0.000000;  0;  0.000000;  0;  0.000000;  0;  0.000000;  0;  0.000000;  0;  0.000000;  0;  0.000000;  0;  0.000000
196;  372;  96.373057;  4.145078;  24;  6.217617;  45;  11.658031;  75;  19.430052;  75;  19.430052;  54;  13.989637;  45;  11.658031;  28;  7.253886;  14;  3.626943;  7;  1.813472;  5;  1.295337;  0;  0.000000;  0;  0.000000;  0;  0.000000;  0;  0.000000;  0;  0.000000;  0;  0.000000;  0;  0.000000;  0;  0.000000;  0;  0.000000;  0;  0.000000
197;  373;  96.632124;  4.173575;  23;  5.958549;  42;  10.880829;  83;  21.502591;  66;  17.098446;  67;  17.357513;  40;  10.362694;  23;  5.958549;  18;  4.663212;  5;  1.295337;  3;  0.777202;  1;  0.259067;  1;  0.259067;  1;  0.259067;  0;  0.000000;  0;  0.000000;  0;  0.000000;  0;  0.000000;  0;  0.000000;  0;  0.000000;  0;  0.000000
198;  368;  95.336788;  4.165803;  18;  4.663212;  44;  11.398964;  73;  18.911917;  83;  21.502591;  51;  13.212435;  43;  11.139896;  30;  7.772021;  13;  3.367876;  8;  2.072539;  3;  0.777202;  2;  0.518135;  0;  0.000000;  0;  0.000000;  0;  0.000000;  0;  0.000000;  0;  0.000000;  0;  0.000000;  0;  0.000000;  0;  0.000000;  0;  0.000000
199;  371;  96.113990;  4.196891;  14;  3.626943;  47;  12.176166;  76;  19.689119;  80;  20.725389;  58;  15.025907;  36;  9.326425;  34;  8.808290;  16;  4.145078;  8;  2.072539;  2;  0.518135;  0;  0.000000;  0;  0.000000;  0;  0.000000;  0;  0.000000;  0;  0.000000;  0;  0.000000;  0;  0.000000;  0;  0.000000;  0;  0.000000;  0;  0.000000
200;  369;  95.595855;  4.222798;  17;  4.404145;  48;  12.435233;  75;  19.430052;  72;  18.652850;  58;  15.025907;  36;  9.326425;  28;  7.253886;  19;  4.922280;  12;  3.108808;  2;  0.518135;  2;  0.518135;  0;  0.000000;  0;  0.000000;  0;  0.000000;  0;  0.000000;  0;  0.000000;  0;  0.000000;  0;  0.000000;  0;  0.000000;  0;  0.000000
201;  370;  95.854922;  4.215026;  20;  5.181347;  41;  10.621762;  74;  19.170984;  77;  19.948187;  53;  13.730570;  52;  13.471503;  24;  6.217617;  16;  4.145078;  8;  2.072539;  5;  1.295337;  0;  0.000000;  0;  0.000000;  0;  0.000000;  0;  0.000000;  0;  0.000000;  0;  0.000000;  0;  0.000000;  0;  0.000000;  0;  0.000000;  0;  0.000000
202;  374;  96.891192;  4.261658;  20;  5.181347;  47;  12.176166;  69;  17.875648;  78;  20.207254;  64;  16.580311;  34;  8.808290;  34;  8.808290;  14;  3.626943;  7;  1.813472;  4;  1.036269;  1;  0.259067;  2;  0.518135;  0;  0.000000;  0;  0.000000;  0;  0.000000;  0;  0.000000;  0;  0.000000;  0;  0.000000;  0;  0.000000;  0;  0.000000
203;  372;  96.373057;  4.243523;  20;  5.181347;  38;  9.844560;  86;  22.279793;  73;  18.911917;  52;  13.471503;  42;  10.880829;  28;  7.253886;  19;  4.922280;  11;  2.849741;  1;  0.259067;  1;  0.259067;  1;  0.259067;  0;  0.000000;  0;  0.000000;  0;  0.000000;  0;  0.000000;  0;  0.000000;  0;  0.000000;  0;  0.000000;  0;  0.000000
204;  373;  96.632124;  4.194301;  16;  4.145078;  48;  12.435233;  86;  22.279793;  73;  18.911917;  50;  12.953368;  45;  11.658031;  27;  6.994819;  14;  3.626943;  5;  1.295337;  8;  2.072539;  1;  0.259067;  0;  0.000000;  0;  0.000000;  0;  0.000000;  0;  0.000000;  0;  0.000000;  0;  0.000000;  0;  0.000000;  0;  0.000000;  0;  0.000000
205;  373;  96.632124;  4.189119;  17;  4.404145;  53;  13.730570;  71;  18.393782;  72;  18.652850;  67;  17.357513;  38;  9.844560;  24;  6.217617;  22;  5.699482;  5;  1.295337;  3;  0.777202;  1;  0.259067;  0;  0.000000;  0;  0.000000;  0;  0.000000;  0;  0.000000;  0;  0.000000;  0;  0.000000;  0;  0.000000;  0;  0.000000;  0;  0.000000
206;  371;  96.113990;  4.181347;  21;  5.440415;  49;  12.694301;  79;  20.466321;  62;  16.062176;  60;  15.544041;  40;  10.362694;  28;  7.253886;  21;  5.440415;  4;  1.036269;  7;  1.813472;  0;  0.000000;  0;  0.000000;  0;  0.000000;  0;  0.000000;  0;  0.000000;  0;  0.000000;  0;  0.000000;  0;  0.000000;  0;  0.000000;  0;  0.000000
207;  372;  96.373057;  4.227979;  18;  4.663212;  49;  12.694301;  68;  17.616580;  77;  19.948187;  58;  15.025907;  47;  12.176166;  25;  6.476684;  17;  4.404145;  10;  2.590674;  2;  0.518135;  1;  0.259067;  0;  0.000000;  0;  0.000000;  0;  0.000000;  0;  0.000000;  0;  0.000000;  0;  0.000000;  0;  0.000000;  0;  0.000000;  0;  0.000000
208;  372;  96.373057;  4.215026;  21;  5.440415;  50;  12.953368;  71;  18.393782;  67;  17.357513;  59;  15.284974;  41;  10.621762;  34;  8.808290;  20;  5.181347;  5;  1.295337;  3;  0.777202;  1;  0.259067;  0;  0.000000;  0;  0.000000;  0;  0.000000;  0;  0.000000;  0;  0.000000;  0;  0.000000;  0;  0.000000;  0;  0.000000;  0;  0.000000
209;  373;  96.632124;  4.240933;  21;  5.440415;  48;  12.435233;  66;  17.098446;  76;  19.689119;  63;  16.321244;  46;  11.917098;  20;  5.181347;  17;  4.404145;  12;  3.108808;  1;  0.259067;  3;  0.777202;  0;  0.000000;  0;  0.000000;  0;  0.000000;  0;  0.000000;  0;  0.000000;  0;  0.000000;  0;  0.000000;  0;  0.000000;  0;  0.000000
210;  374;  96.891192;  4.212435;  24;  6.217617;  50;  12.953368;  67;  17.357513;  71;  18.393782;  60;  15.544041;  51;  13.212435;  21;  5.440415;  12;  3.108808;  16;  4.145078;  0;  0.000000;  1;  0.259067;  0;  0.000000;  1;  0.259067;  0;  0.000000;  0;  0.000000;  0;  0.000000;  0;  0.000000;  0;  0.000000;  0;  0.000000;  0;  0.000000
211;  374;  96.891192;  4.261658;  24;  6.217617;  36;  9.326425;  77;  19.948187;  71;  18.393782;  68;  17.616580;  38;  9.844560;  31;  8.031088;  17;  4.404145;  9;  2.331606;  1;  0.259067;  2;  0.518135;  0;  0.000000;  0;  0.000000;  0;  0.000000;  0;  0.000000;  0;  0.000000;  0;  0.000000;  0;  0.000000;  0;  0.000000;  0;  0.000000
212;  374;  96.891192;  4.238342;  26;  6.735751;  42;  10.880829;  70;  18.134715;  70;  18.134715;  72;  18.652850;  36;  9.326425;  28;  7.253886;  15;  3.886010;  9;  2.331606;  3;  0.777202;  3;  0.777202;  0;  0.000000;  0;  0.000000;  0;  0.000000;  0;  0.000000;  0;  0.000000;  0;  0.000000;  0;  0.000000;  0;  0.000000;  0;  0.000000
213;  372;  96.373057;  4.178756;  26;  6.735751;  41;  10.621762;  69;  17.875648;  74;  19.170984;  55;  14.248705;  59;  15.284974;  23;  5.958549;  17;  4.404145;  4;  1.036269;  4;  1.036269;  0;  0.000000;  0;  0.000000;  0;  0.000000;  0;  0.000000;  0;  0.000000;  0;  0.000000;  0;  0.000000;  0;  0.000000;  0;  0.000000;  0;  0.000000
214;  373;  96.632124;  4.217617;  23;  5.958549;  56;  14.507772;  51;  13.212435;  78;  20.207254;  60;  15.544041;  49;  12.694301;  29;  7.512953;  18;  4.663212;  6;  1.554404;  1;  0.259067;  1;  0.259067;  1;  0.259067;  0;  0.000000;  0;  0.000000;  0;  0.000000;  0;  0.000000;  0;  0.000000;  0;  0.000000;  0;  0.000000;  0;  0.000000
215;  370;  95.854922;  4.145078;  23;  5.958549;  43;  11.139896;  73;  18.911917;  72;  18.652850;  68;  17.616580;  39;  10.103627;  26;  6.735751;  11;  2.849741;  10;  2.590674;  5;  1.295337;  0;  0.000000;  0;  0.000000;  0;  0.000000;  0;  0.000000;  0;  0.000000;  0;  0.000000;  0;  0.000000;  0;  0.000000;  0;  0.000000;  0;  0.000000
216;  371;  96.113990;  4.233161;  26;  6.735751;  50;  12.953368;  51;  13.212435;  76;  19.689119;  68;  17.616580;  35;  9.067358;  33;  8.549223;  21;  5.440415;  8;  2.072539;  3;  0.777202;  0;  0.000000;  0;  0.000000;  0;  0.000000;  0;  0.000000;  0;  0.000000;  0;  0.000000;  0;  0.000000;  0;  0.000000;  0;  0.000000;  0;  0.000000
217;  374;  96.891192;  4.176166;  30;  7.772021;  41;  10.621762;  73;  18.911917;  65;  16.839378;  66;  17.098446;  42;  10.880829;  32;  8.290155;  17;  4.404145;  4;  1.036269;  1;  0.259067;  3;  0.777202;  0;  0.000000;  0;  0.000000;  0;  0.000000;  0;  0.000000;  0;  0.000000;  0;  0.000000;  0;  0.000000;  0;  0.000000;  0;  0.000000
218;  374;  96.891192;  4.248705;  26;  6.735751;  47;  12.176166;  56;  14.507772;  79;  20.466321;  70;  18.134715;  35;  9.067358;  31;  8.031088;  18;  4.663212;  7;  1.813472;  3;  0.777202;  2;  0.518135;  0;  0.000000;  0;  0.000000;  0;  0.000000;  0;  0.000000;  0;  0.000000;  0;  0.000000;  0;  0.000000;  0;  0.000000;  0;  0.000000
219;  373;  96.632124;  4.176166;  28;  7.253886;  48;  12.435233;  65;  16.839378;  72;  18.652850;  61;  15.803109;  39;  10.103627;  31;  8.031088;  19;  4.922280;  4;  1.036269;  5;  1.295337;  1;  0.259067;  0;  0.000000;  0;  0.000000;  0;  0.000000;  0;  0.000000;  0;  0.000000;  0;  0.000000;  0;  0.000000;  0;  0.000000;  0;  0.000000
220;  372;  96.373057;  4.150259;  25;  6.476684;  50;  12.953368;  70;  18.134715;  68;  17.616580;  59;  15.284974;  42;  10.880829;  29;  7.512953;  21;  5.440415;  5;  1.295337;  1;  0.259067;  2;  0.518135;  0;  0.000000;  0;  0.000000;  0;  0.000000;  0;  0.000000;  0;  0.000000;  0;  0.000000;  0;  0.000000;  0;  0.000000;  0;  0.000000
221;  373;  96.632124;  4.207254;  25;  6.476684;  38;  9.844560;  77;  19.948187;  67;  17.357513;  74;  19.170984;  39;  10.103627;  23;  5.958549;  20;  5.181347;  4;  1.036269;  3;  0.777202;  3;  0.777202;  0;  0.000000;  0;  0.000000;  0;  0.000000;  0;  0.000000;  0;  0.000000;  0;  0.000000;  0;  0.000000;  0;  0.000000;  0;  0.000000
222;  370;  95.854922;  4.209845;  24;  6.217617;  50;  12.953368;  64;  16.580311;  61;  15.803109;  65;  16.839378;  52;  13.471503;  23;  5.958549;  16;  4.145078;  12;  3.108808;  2;  0.518135;  1;  0.259067;  0;  0.000000;  0;  0.000000;  0;  0.000000;  0;  0.000000;  0;  0.000000;  0;  0.000000;  0;  0.000000;  0;  0.000000;  0;  0.000000
223;  372;  96.373057;  4.181347;  24;  6.217617;  45;  11.658031;  67;  17.357513;  66;  17.098446;  74;  19.170984;  45;  11.658031;  26;  6.735751;  16;  4.145078;  7;  1.813472;  0;  0.000000;  2;  0.518135;  0;  0.000000;  0;  0.000000;  0;  0.000000;  0;  0.000000;  0;  0.000000;  0;  0.000000;  0;  0.000000;  0;  0.000000;  0;  0.000000
224;  370;  95.854922;  4.189119;  27;  6.994819;  45;  11.658031;  60;  15.544041;  72;  18.652850;  60;  15.544041;  54;  13.989637;  22;  5.699482;  21;  5.440415;  5;  1.295337;  3;  0.777202;  1;  0.259067;  0;  0.000000;  0;  0.000000;  0;  0.000000;  0;  0.000000;  0;  0.000000;  0;  0.000000;  0;  0.000000;  0;  0.000000;  0;  0.000000
225;  368;  95.336788;  4.150259;  21;  5.440415;  51;  13.212435;  67;  17.357513;  72;  18.652850;  56;  14.507772;  45;  11.658031;  27;  6.994819;  16;  4.145078;  7;  1.813472;  6;  1.554404;  0;  0.000000;  0;  0.000000;  0;  0.000000;  0;  0.000000;  0;  0.000000;  0;  0.000000;  0;  0.000000;  0;  0.000000;  0;  0.000000;  0;  0.000000
226;  372;  96.373057;  4.191710;  29;  7.512953;  47;  12.176166;  54;  13.989637;  77;  19.948187;  66;  17.098446;  42;  10.880829;  30;  7.772021;  16;  4.145078;  7;  1.813472;  2;  0.518135;  2;  0.518135;  0;  0.000000;  0;  0.000000;  0;  0.000000;  0;  0.000000;  0;  0.000000;  0;  0.000000;  0;  0.000000;  0;  0.000000;  0;  0.000000
227;  369;  95.595855;  4.191710;  21;  5.440415;  51;  13.212435;  64;  16.580311;  73;  18.911917;  49;  12.694301;  49;  12.694301;  35;  9.067358;  18;  4.663212;  8;  2.072539;  0;  0.000000;  1;  0.259067;  0;  0.000000;  0;  0.000000;  0;  0.000000;  0;  0.000000;  0;  0.000000;  0;  0.000000;  0;  0.000000;  0;  0.000000;  0;  0.000000
228;  374;  96.891192;  4.235751;  28;  7.253886;  54;  13.989637;  54;  13.989637;  71;  18.393782;  57;  14.766839;  50;  12.953368;  32;  8.290155;  15;  3.886010;  8;  2.072539;  3;  0.777202;  2;  0.518135;  0;  0.000000;  0;  0.000000;  0;  0.000000;  0;  0.000000;  0;  0.000000;  0;  0.000000;  0;  0.000000;  0;  0.000000;  0;  0.000000
229;  373;  96.632124;  4.225389;  28;  7.253886;  48;  12.435233;  59;  15.284974;  75;  19.430052;  60;  15.544041;  40;  10.362694;  30;  7.772021;  20;  5.181347;  11;  2.849741;  1;  0.259067;  1;  0.259067;  0;  0.000000;  0;  0.000000;  0;  0.000000;  0;  0.000000;  0;  0.000000;  0;  0.000000;  0;  0.000000;  0;  0.000000;  0;  0.000000
230;  370;  95.854922;  4.191710;  26;  6.735751;  47;  12.176166;  61;  15.803109;  69;  17.875648;  74;  19.170984;  37;  9.585492;  21;  5.440415;  22;  5.699482;  9;  2.331606;  2;  0.518135;  1;  0.259067;  1;  0.259067;  0;  0.000000;  0;  0.000000;  0;  0.000000;  0;  0.000000;  0;  0.000000;  0;  0.000000;  0;  0.000000;  0;  0.000000
231;  374;  96.891192;  4.119171;  29;  7.512953;  54;  13.989637;  67;  17.357513;  68;  17.616580;  55;  14.248705;  51;  13.212435;  23;  5.958549;  13;  3.367876;  9;  2.331606;  2;  0.518135;  3;  0.777202;  0;  0.000000;  0;  0.000000;  0;  0.000000;  0;  0.000000;  0;  0.000000;  0;  0.000000;  0;  0.000000;  0;  0.000000;  0;  0.000000
232;  370;  95.854922;  4.277202;  26;  6.735751;  46;  11.917098;  62;  16.062176;  64;  16.580311;  67;  17.357513;  40;  10.362694;  29;  7.512953;  20;  5.181347;  9;  2.331606;  5;  1.295337;  2;  0.518135;  0;  0.000000;  0;  0.000000;  0;  0.000000;  0;  0.000000;  0;  0.000000;  0;  0.000000;  0;  0.000000;  0;  0.000000;  0;  0.000000
233;  370;  95.854922;  4.243523;  20;  5.181347;  50;  12.953368;  63;  16.321244;  59;  15.284974;  76;  19.689119;  47;  12.176166;  27;  6.994819;  17;  4.404145;  5;  1.295337;  5;  1.295337;  1;  0.259067;  0;  0.000000;  0;  0.000000;  0;  0.000000;  0;  0.000000;  0;  0.000000;  0;  0.000000;  0;  0.000000;  0;  0.000000;  0;  0.000000
234;  372;  96.373057;  4.186528;  28;  7.253886;  48;  12.435233;  55;  14.248705;  76;  19.689119;  64;  16.580311;  45;  11.658031;  30;  7.772021;  18;  4.663212;  3;  0.777202;  3;  0.777202;  2;  0.518135;  0;  0.000000;  0;  0.000000;  0;  0.000000;  0;  0.000000;  0;  0.000000;  0;  0.000000;  0;  0.000000;  0;  0.000000;  0;  0.000000
235;  371;  96.113990;  4.176166;  28;  7.253886;  46;  11.917098;  56;  14.507772;  79;  20.466321;  59;  15.284974;  43;  11.139896;  35;  9.067358;  17;  4.404145;  6;  1.554404;  2;  0.518135;  0;  0.000000;  0;  0.000000;  0;  0.000000;  0;  0.000000;  0;  0.000000;  0;  0.000000;  0;  0.000000;  0;  0.000000;  0;  0.000000;  0;  0.000000
236;  370;  95.854922;  4.139896;  21;  5.440415;  47;  12.176166;  76;  19.689119;  69;  17.875648;  58;  15.025907;  48;  12.435233;  24;  6.217617;  13;  3.367876;  11;  2.849741;  3;  0.777202;  0;  0.000000;  0;  0.000000;  0;  0.000000;  0;  0.000000;  0;  0.000000;  0;  0.000000;  0;  0.000000;  0;  0.000000;  0;  0.000000;  0;  0.000000
237;  369;  95.595855;  4.246114;  23;  5.958549;  46;  11.917098;  59;  15.284974;  69;  17.875648;  68;  17.616580;  39;  10.103627;  41;  10.621762;  13;  3.367876;  6;  1.554404;  3;  0.777202;  2;  0.518135;  0;  0.000000;  0;  0.000000;  0;  0.000000;  0;  0.000000;  0;  0.000000;  0;  0.000000;  0;  0.000000;  0;  0.000000;  0;  0.000000
238;  371;  96.113990;  4.145078;  24;  6.217617;  52;  13.471503;  61;  15.803109;  66;  17.098446;  74;  19.170984;  40;  10.362694;  31;  8.031088;  12;  3.108808;  9;  2.331606;  1;  0.259067;  1;  0.259067;  0;  0.000000;  0;  0.000000;  0;  0.000000;  0;  0.000000;  0;  0.000000;  0;  0.000000;  0;  0.000000;  0;  0.000000;  0;  0.000000
239;  370;  95.854922;  4.207254;  24;  6.217617;  42;  10.880829;  69;  17.875648;  77;  19.948187;  59;  15.284974;  40;  10.362694;  25;  6.476684;  21;  5.440415;  7;  1.813472;  6;  1.554404;  0;  0.000000;  0;  0.000000;  0;  0.000000;  0;  0.000000;  0;  0.000000;  0;  0.000000;  0;  0.000000;  0;  0.000000;  0;  0.000000;  0;  0.000000
240;  369;  95.595855;  4.186528;  23;  5.958549;  54;  13.989637;  60;  15.544041;  74;  19.170984;  54;  13.989637;  38;  9.844560;  32;  8.290155;  22;  5.699482;  9;  2.331606;  3;  0.777202;  0;  0.000000;  0;  0.000000;  0;  0.000000;  0;  0.000000;  0;  0.000000;  0;  0.000000;  0;  0.000000;  0;  0.000000;  0;  0.000000;  0;  0.000000
241;  373;  96.632124;  4.152850;  25;  6.476684;  48;  12.435233;  64;  16.580311;  79;  20.466321;  69;  17.875648;  30;  7.772021;  29;  7.512953;  19;  4.922280;  6;  1.554404;  4;  1.036269;  0;  0.000000;  0;  0.000000;  0;  0.000000;  0;  0.000000;  0;  0.000000;  0;  0.000000;  0;  0.000000;  0;  0.000000;  0;  0.000000;  0;  0.000000
242;  370;  95.854922;  4.165803;  29;  7.512953;  41;  10.621762;  66;  17.098446;  69;  17.875648;  69;  17.875648;  44;  11.398964;  24;  6.217617;  16;  4.145078;  4;  1.036269;  6;  1.554404;  2;  0.518135;  0;  0.000000;  0;  0.000000;  0;  0.000000;  0;  0.000000;  0;  0.000000;  0;  0.000000;  0;  0.000000;  0;  0.000000;  0;  0.000000
243;  370;  95.854922;  4.181347;  27;  6.994819;  46;  11.917098;  58;  15.025907;  73;  18.911917;  61;  15.803109;  55;  14.248705;  23;  5.958549;  15;  3.886010;  8;  2.072539;  3;  0.777202;  1;  0.259067;  0;  0.000000;  0;  0.000000;  0;  0.000000;  0;  0.000000;  0;  0.000000;  0;  0.000000;  0;  0.000000;  0;  0.000000;  0;  0.000000
244;  372;  96.373057;  4.235751;  23;  5.958549;  47;  12.176166;  64;  16.580311;  74;  19.170984;  65;  16.839378;  45;  11.658031;  19;  4.922280;  20;  5.181347;  10;  2.590674;  4;  1.036269;  0;  0.000000;  1;  0.259067;  0;  0.000000;  0;  0.000000;  0;  0.000000;  0;  0.000000;  0;  0.000000;  0;  0.000000;  0;  0.000000;  0;  0.000000
245;  371;  96.113990;  4.204663;  24;  6.217617;  45;  11.658031;  67;  17.357513;  74;  19.170984;  65;  16.839378;  39;  10.103627;  27;  6.994819;  15;  3.886010;  9;  2.331606;  3;  0.777202;  3;  0.777202;  0;  0.000000;  0;  0.000000;  0;  0.000000;  0;  0.000000;  0;  0.000000;  0;  0.000000;  0;  0.000000;  0;  0.000000;  0;  0.000000
246;  370;  95.854922;  4.248705;  25;  6.476684;  42;  10.880829;  65;  16.839378;  70;  18.134715;  68;  17.616580;  37;  9.585492;  29;  7.512953;  20;  5.181347;  10;  2.590674;  3;  0.777202;  1;  0.259067;  0;  0.000000;  0;  0.000000;  0;  0.000000;  0;  0.000000;  0;  0.000000;  0;  0.000000;  0;  0.000000;  0;  0.000000;  0;  0.000000
247;  372;  96.373057;  4.246114;  26;  6.735751;  54;  13.989637;  54;  13.989637;  66;  17.098446;  71;  18.393782;  38;  9.844560;  30;  7.772021;  17;  4.404145;  10;  2.590674;  6;  1.554404;  0;  0.000000;  0;  0.000000;  0;  0.000000;  0;  0.000000;  0;  0.000000;  0;  0.000000;  0;  0.000000;  0;  0.000000;  0;  0.000000;  0;  0.000000
248;  370;  95.854922;  4.259067;  19;  4.922280;  56;  14.507772;  51;  13.212435;  77;  19.948187;  63;  16.321244;  49;  12.694301;  21;  5.440415;  17;  4.404145;  12;  3.108808;  3;  0.777202;  2;  0.518135;  0;  0.000000;  0;  0.000000;  0;  0.000000;  0;  0.000000;  0;  0.000000;  0;  0.000000;  0;  0.000000;  0;  0.000000;  0;  0.000000
249;  370;  95.854922;  4.230570;  25;  6.476684;  45;  11.658031;  55;  14.248705;  79;  20.466321;  66;  17.098446;  43;  11.139896;  29;  7.512953;  14;  3.626943;  8;  2.072539;  4;  1.036269;  2;  0.518135;  0;  0.000000;  0;  0.000000;  0;  0.000000;  0;  0.000000;  0;  0.000000;  0;  0.000000;  0;  0.000000;  0;  0.000000;  0;  0.000000
250;  371;  96.113990;  4.183938;  28;  7.253886;  43;  11.139896;  62;  16.062176;  78;  20.207254;  60;  15.544041;  41;  10.621762;  36;  9.326425;  10;  2.590674;  7;  1.813472;  5;  1.295337;  0;  0.000000;  1;  0.259067;  0;  0.000000;  0;  0.000000;  0;  0.000000;  0;  0.000000;  0;  0.000000;  0;  0.000000;  0;  0.000000;  0;  0.000000
251;  370;  95.854922;  4.199482;  23;  5.958549;  52;  13.471503;  56;  14.507772;  69;  17.875648;  75;  19.430052;  34;  8.808290;  33;  8.549223;  17;  4.404145;  9;  2.331606;  0;  0.000000;  1;  0.259067;  1;  0.259067;  0;  0.000000;  0;  0.000000;  0;  0.000000;  0;  0.000000;  0;  0.000000;  0;  0.000000;  0;  0.000000;  0;  0.000000
252;  370;  95.854922;  4.209845;  21;  5.440415;  48;  12.435233;  62;  16.062176;  65;  16.839378;  75;  19.430052;  50;  12.953368;  26;  6.735751;  11;  2.849741;  7;  1.813472;  2;  0.518135;  2;  0.518135;  1;  0.259067;  0;  0.000000;  0;  0.000000;  0;  0.000000;  0;  0.000000;  0;  0.000000;  0;  0.000000;  0;  0.000000;  0;  0.000000
253;  371;  96.113990;  4.235751;  28;  7.253886;  45;  11.658031;  62;  16.062176;  65;  16.839378;  65;  16.839378;  43;  11.139896;  36;  9.326425;  14;  3.626943;  7;  1.813472;  5;  1.295337;  1;  0.259067;  0;  0.000000;  0;  0.000000;  0;  0.000000;  0;  0.000000;  0;  0.000000;  0;  0.000000;  0;  0.000000;  0;  0.000000;  0;  0.000000
254;  370;  95.854922;  4.243523;  22;  5.699482;  46;  11.917098;  66;  17.098446;  67;  17.357513;  64;  16.580311;  45;  11.658031;  33;  8.549223;  13;  3.367876;  8;  2.072539;  5;  1.295337;  1;  0.259067;  0;  0.000000;  0;  0.000000;  0;  0.000000;  0;  0.000000;  0;  0.000000;  0;  0.000000;  0;  0.000000;  0;  0.000000;  0;  0.000000
255;  373;  96.632124;  4.272021;  25;  6.476684;  56;  14.507772;  51;  13.212435;  59;  15.284974;  73;  18.911917;  51;  13.212435;  31;  8.031088;  14;  3.626943;  9;  2.331606;  2;  0.518135;  2;  0.518135;  0;  0.000000;  0;  0.000000;  0;  0.000000;  0;  0.000000;  0;  0.000000;  0;  0.000000;  0;  0.000000;  0;  0.000000;  0;  0.000000
256;  375;  97.150259;  4.264249;  31;  8.031088;  46;  11.917098;  58;  15.025907;  64;  16.580311;  69;  17.875648;  46;  11.917098;  29;  7.512953;  23;  5.958549;  6;  1.554404;  2;  0.518135;  1;  0.259067;  0;  0.000000;  0;  0.000000;  0;  0.000000;  0;  0.000000;  0;  0.000000;  0;  0.000000;  0;  0.000000;  0;  0.000000;  0;  0.000000
257;  376;  97.409326;  4.227979;  28;  7.253886;  48;  12.435233;  60;  15.544041;  75;  19.430052;  67;  17.357513;  37;  9.585492;  32;  8.290155;  18;  4.663212;  8;  2.072539;  2;  0.518135;  1;  0.259067;  0;  0.000000;  0;  0.000000;  0;  0.000000;  0;  0.000000;  0;  0.000000;  0;  0.000000;  0;  0.000000;  0;  0.000000;  0;  0.000000
258;  372;  96.373057;  4.227979;  26;  6.735751;  54;  13.989637;  45;  11.658031;  77;  19.948187;  71;  18.393782;  35;  9.067358;  39;  10.103627;  12;  3.108808;  10;  2.590674;  2;  0.518135;  1;  0.259067;  0;  0.000000;  0;  0.000000;  0;  0.000000;  0;  0.000000;  0;  0.000000;  0;  0.000000;  0;  0.000000;  0;  0.000000;  0;  0.000000
