Step;  Passed RM Count;  Passed RM Percentage;  Avg. Passed OM Count;  1 OM Count;  1 OM Percentage;  2 OM Count;  2 OM Percentage;  3 OM Count;  3 OM Percentage;  4 OM Count;  4 OM Percentage;  5 OM Count;  5 OM Percentage;  6 OM Count;  6 OM Percentage;  7 OM Count;  7 OM Percentage;  8 OM Count;  8 OM Percentage;  9 OM Count;  9 OM Percentage;  10 OM Count;  10 OM Percentage;  11 OM Count;  11 OM Percentage;  12 OM Count;  12 OM Percentage
42;  176;  45.595855;  0.751295;  101;  26.165803;  50;  12.953368;  15;  3.886010;  7;  1.813472;  2;  0.518135;  1;  0.259067;  0;  0.000000;  0;  0.000000;  0;  0.000000;  0;  0.000000;  0;  0.000000;  0;  0.000000
43;  171;  44.300518;  0.727979;  92;  23.834197;  56;  14.507772;  17;  4.404145;  4;  1.036269;  2;  0.518135;  0;  0.000000;  0;  0.000000;  0;  0.000000;  0;  0.000000;  0;  0.000000;  0;  0.000000;  0;  0.000000
44;  179;  46.373057;  0.733161;  107;  27.720207;  51;  13.212435;  13;  3.367876;  5;  1.295337;  3;  0.777202;  0;  0.000000;  0;  0.000000;  0;  0.000000;  0;  0.000000;  0;  0.000000;  0;  0.000000;  0;  0.000000
45;  184;  47.668394;  0.761658;  109;  28.238342;  52;  13.471503;  14;  3.626943;  6;  1.554404;  3;  0.777202;  0;  0.000000;  0;  0.000000;  0;  0.000000;  0;  0.000000;  0;  0.000000;  0;  0.000000;  0;  0.000000
46;  181;  46.891192;  0.712435;  117;  30.310881;  46;  11.917098;  13;  3.367876;  2;  0.518135;  1;  0.259067;  1;  0.259067;  0;  0.000000;  1;  0.259067;  0;  0.000000;  0;  0.000000;  0;  0.000000;  0;  0.000000
47;  175;  45.336788;  0.712435;  106;  27.461140;  47;  12.176166;  14;  3.626943;  7;  1.813472;  1;  0.259067;  0;  0.000000;  0;  0.000000;  0;  0.000000;  0;  0.000000;  0;  0.000000;  0;  0.000000;  0;  0.000000
48;  190;  49.222798;  0.795337;  109;  28.238342;  56;  14.507772;  16;  4.145078;  7;  1.813472;  2;  0.518135;  0;  0.000000;  0;  0.000000;  0;  0.000000;  0;  0.000000;  0;  0.000000;  0;  0.000000;  0;  0.000000
49;  178;  46.113990;  0.746114;  98;  25.388601;  58;  15.025907;  15;  3.886010;  6;  1.554404;  1;  0.259067;  0;  0.000000;  0;  0.000000;  0;  0.000000;  0;  0.000000;  0;  0.000000;  0;  0.000000;  0;  0.000000
50;  182;  47.150259;  0.774611;  104;  26.943005;  53;  13.730570;  17;  4.404145;  4;  1.036269;  3;  0.777202;  0;  0.000000;  1;  0.259067;  0;  0.000000;  0;  0.000000;  0;  0.000000;  0;  0.000000;  0;  0.000000
51;  180;  46.632124;  0.787565;  98;  25.388601;  52;  13.471503;  20;  5.181347;  8;  2.072539;  2;  0.518135;  0;  0.000000;  0;  0.000000;  0;  0.000000;  0;  0.000000;  0;  0.000000;  0;  0.000000;  0;  0.000000
